id,year,date_start,date_end,type_of_violence,number_of_sources,where_prec,event_clarity,date_prec,latitude,longitude,region,region_enc,country_id,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low,total_deaths,lethality_ratio,conflict_duration_days,active_year,pre_return,pre_volatility,event_return,post_return,post_volatility,market_reaction,volatility_change,n_indices_tracked,market_direction_5d,severity_class
330188,2013,2013-04-24,2013-04-24,1,2,1,1,1,33.46,36.19,Middle East,4,652,0,0,1,0,1,1,1,1,0.5,0,True,0.0007357735284742,0.0119792854059483,0.0107134191533756,0.0018431532929562,0.0074598204551137,0.0011073797644819,-0.0045194649508346,14,1,0
211904,2015,2015-12-05,2015-12-05,1,1,1,1,1,34.068394,70.76297,Asia,2,700,0,3,0,0,3,3,3,3,3.0,0,True,-0.0018460093016417,0.0121501209838207,,-0.0060118982126264,0.0094743305405718,-0.0041658889109846,-0.0026757904432488,14,0,1
364090,2013,2013-07-30,2013-07-30,1,1,2,1,1,33.13642,35.96367,Middle East,4,652,0,2,0,0,2,2,2,2,2.0,0,True,-0.0011776898258351,0.0092440727923031,0.0034141982625346,0.0018456529229713,0.0097311822243907,0.0030233427488064,0.0004871094320875,14,1,1
106860,2008,2008-06-10,2008-06-10,1,2,5,1,1,12.71125,43.13463,Africa,0,522,2,0,0,0,2,2,2,2,1.0,0,True,-0.0014357415885322,0.0130363458403225,-0.0243330187125942,-0.0029137704987059,0.0149010063244543,-0.0014780289101737,0.0018646604841317,13,0,1
139182,2009,2009-05-06,2009-05-06,3,-1,1,1,1,36.335,43.118889,Middle East,4,645,0,0,1,0,1,1,0,1,-1.0,0,True,0.0057940345543048,0.0198105739922203,0.0125176737346009,-0.0014893897861588,0.0179239626404462,-0.0072834243404637,-0.0018866113517741,13,0,0
125624,2002,2002-12-28,2002-12-28,1,-1,1,1,1,6.910255,122.071715,Asia,2,840,0,1,0,0,1,1,1,1,-1.0,0,True,-0.0027381220266823,0.0135968679636743,,0.0047690717987063,0.0189329049969149,0.0075071938253886,0.0053360370332405,12,1,0
247263,2017,2017-10-07,2017-10-07,1,1,2,1,1,35.45056,36.90358,Middle East,4,652,2,2,0,0,4,4,4,4,4.0,0,True,0.0011768150603071,0.0058291822717913,,0.0024328074838865,0.0041894607370665,0.0012559924235793,-0.0016397215347248,14,1,1
255308,2018,2018-02-14,2018-02-14,1,1,4,1,1,34.5,62.0,Asia,2,700,0,0,2,0,2,2,2,2,2.0,0,True,-0.0068439767670999,0.0157294346164492,0.0090439550946862,0.0034729954253424,0.0104890715908553,0.0103169721924424,-0.0052403630255939,14,1,1
323501,2019,2019-04-16,2019-04-16,1,1,2,1,1,12.31361,125.08556,Asia,2,840,1,0,0,0,1,1,1,1,1.0,0,True,0.0020059289982519,0.0067014955705949,0.007586223315356,-0.0003036331969682,0.0062146168851841,-0.0023095621952201,-0.0004868786854107,14,0,0
358728,2020,2020-02-12,2020-02-12,1,1,5,1,1,15.391186,-1.435252,Africa,0,432,0,0,0,0,0,3,0,0,0.0,0,True,0.0005413664352305,0.0160243187085052,0.0080299950252543,0.0004022675236377,0.0072139411831065,-0.0001390989115928,-0.0088103775253986,14,1,0
416811,2014,2014-08-31,2014-08-31,1,1,2,1,1,47.926,38.194,Europe,3,369,1,0,0,0,1,1,1,1,1.0,0,True,0.0015364121788935,0.0061838598097445,,0.0029897839501903,0.0061739947441831,0.0014533717712968,-9.865065561423005e-06,14,1,0
429949,2008,2008-07-23,2008-07-23,3,1,1,1,1,10.088889,-68.092222,Americas,1,101,0,0,0,0,0,1,0,0,0.0,0,True,0.0014835639991138,0.0195942499869353,0.0146686784538802,-0.0013581177006359,0.015977439263439,-0.0028416816997497,-0.0036168107234963,13,0,0
34161,2000,2000-06-01,2000-07-15,2,-1,5,2,5,4.889128,38.835172,Africa,0,530,0,0,0,2,2,2,2,2,-2.0,44,True,-0.0005189820057043,0.0212863082951241,0.0155694268947059,0.0050045129306124,0.0158812279215979,0.0055234949363168,-0.0054050803735261,12,1,1
189772,2010,2010-09-08,2010-09-08,1,-1,1,1,1,43.2505,46.5851,Europe,3,365,0,0,0,0,0,1,0,0,-0.0,0,True,0.0026298399460526,0.0115230243189105,-0.0009185092859618,0.0038575723912113,0.0086796298916731,0.0012277324451587,-0.0028433944272374,13,1,0
286927,2019,2019-05-16,2019-05-16,3,2,4,1,1,13.5,14.5,Africa,0,483,0,0,13,0,13,13,13,13,6.5,0,True,-0.0044006524349975,0.0142066081666933,0.0053164306501597,-0.0038965378867118,0.0104783688144329,0.0005041145482856,-0.0037282393522603,14,0,2
35230,2001,2001-01-05,2001-01-05,1,-1,5,1,1,4.889128,38.835172,Africa,0,530,0,0,0,0,0,13,0,0,-0.0,0,True,0.0034196622892772,0.023229334723073,-0.0021771771669149,0.0012640401088569,0.015946242036757,-0.0021556221804203,-0.007283092686316,12,1,0
561225,2008,2008-03-22,2008-03-22,3,1,1,1,1,8.323333,-73.148889,Americas,1,100,0,0,1,0,1,1,1,1,1.0,0,True,-0.0045528852815148,0.0232177713541563,,0.0049653705345477,0.0217691724738233,0.0095182558160626,-0.0014485988803329,13,1,0
94267,2009,2009-12-29,2009-12-29,1,-1,2,1,1,26.843299,92.690547,Asia,2,750,0,1,0,0,1,1,1,1,-1.0,0,True,0.0014279453567603,0.0103397967624174,0.0004038573330006,0.0032654037094514,0.0100093277620489,0.0018374583526911,-0.0003304690003684,13,1,0
187146,2011,2011-07-01,2011-07-01,3,1,4,1,1,35.766667,36.666667,Middle East,4,652,0,0,13,0,13,13,13,13,13.0,0,True,0.0034417472537429,0.0099433852849666,0.006993759270106,0.0008405169745204,0.0081787833536653,-0.0026012302792224,-0.0017646019313012,13,1,2
2418,2009,2009-05-29,2009-05-30,1,-1,3,1,2,36.216667,1.666667,Africa,0,615,0,1,0,0,1,1,1,1,-1.0,1,True,0.0045742415587904,0.0218265615988011,0.0080247428452392,0.0045029764909614,0.0148913013209445,-7.12650678289968e-05,-0.0069352602778565,13,1,0
260121,2018,2018-04-18,2018-04-18,1,2,1,1,1,34.428844,70.45575,Asia,2,700,2,0,0,0,2,2,2,2,1.0,0,True,0.0014978818364693,0.0090349536935828,0.0062678392660041,-0.0015884165417978,0.0075846905747735,-0.0030862983782672,-0.0014502631188093,14,0,1
84362,2006,2006-06-27,2006-06-27,1,-1,3,1,1,33.836438,74.934837,Asia,2,750,0,0,0,0,0,1,0,0,-0.0,0,True,0.0021319136824043,0.0139748082194523,-0.0031455655260233,0.0067810590539299,0.0113585660798089,0.0046491453715256,-0.0026162421396434,12,1,0
383786,2012,2012-12-27,2012-12-27,1,1,1,1,1,35.43175,36.49354,Middle East,4,652,0,0,1,0,1,1,1,1,1.0,0,True,0.0019398616283337,0.008626870493444,0.0008774913215378,0.004484182180703,0.0103623076225913,0.0025443205523693,0.0017354371291473,14,1,0
32706,2004,2004-04-04,2004-04-04,1,-1,2,1,1,3.245,32.141111,Africa,0,500,0,0,5,0,5,5,5,5,-5.0,0,True,0.0021015225481791,0.0131574124923615,,0.0004929971978693,0.0085308961641936,-0.0016085253503097,-0.0046265163281678,12,1,2
41111,2011,2011-07-30,2011-07-31,1,-1,2,1,2,32.466667,14.566667,Africa,0,620,0,27,0,0,27,27,27,27,-27.0,1,True,-0.0013345640846816,0.0101063148607521,,-0.0164757560123961,0.0168603778332435,-0.0151411919277144,0.0067540629724913,13,0,2
393680,2021,2021-04-17,2021-04-17,1,2,3,1,1,3.166667,-76.2,Americas,1,100,1,14,0,0,15,15,15,15,7.5,0,True,0.001729315625666,0.0077010191300021,,-0.0002508193121566,0.0101075003280144,-0.0019801349378227,0.0024064811980123,14,0,2
417103,2014,2014-09-03,2014-09-03,1,1,2,1,1,49.042023,39.114606,Europe,3,369,1,0,0,0,1,1,1,1,1.0,0,True,0.001204524824195,0.0060883153376209,0.0061373828472832,-0.0006842231791216,0.0053250605844808,-0.0018887480033166,-0.00076325475314,14,0,0
428783,2015,2015-04-15,2015-04-15,1,1,1,1,1,48.06087,37.681397,Europe,3,369,1,0,0,0,1,1,1,1,1.0,0,True,0.0042168234976368,0.0085548512801572,-0.0011885559197603,0.0015609460479484,0.0128287302229394,-0.0026558774496883,0.0042738789427822,14,1,0
424205,2015,2015-02-13,2015-02-13,1,1,2,1,1,48.633333,38.38,Europe,3,369,1,0,0,0,1,1,1,1,1.0,0,True,0.0010761544290907,0.0091646488341127,0.0063105655871673,0.0024263997737493,0.0059512547453924,0.0013502453446586,-0.0032133940887202,14,1,0
341809,2020,2020-04-21,2020-04-21,1,3,3,1,1,32.378207,66.335951,Asia,2,700,0,3,0,0,3,3,3,3,1.0,0,True,0.0081025075405176,0.0209338112926461,-0.0247929879038573,0.0074084005212345,0.0116149166168354,-0.0006941070192831,-0.0093188946758107,14,1,1
214910,2015,2015-10-08,2015-10-08,3,1,4,1,1,35.166667,40.283333,Middle East,4,652,0,0,1,0,1,1,1,1,1.0,0,True,0.0023970286257895,0.015507509480874,0.0057978969566947,0.0031375415225006,0.0111552599203128,0.000740512896711,-0.0043522495605612,14,1,0
264489,2011,2011-03-04,2011-03-04,3,1,1,1,1,6.520161,-8.295218,Africa,0,437,0,0,1,0,1,1,1,1,1.0,0,True,-0.0007057960950067,0.0117941844372478,0.0033024190079747,-0.0043429157976286,0.0091126400318539,-0.0036371197026218,-0.0026815444053938,13,0,0
276887,2014,2014-12-05,2014-12-05,1,1,1,1,1,33.48709,36.34449,Middle East,4,652,0,0,1,0,1,1,1,1,1.0,0,True,0.0039149976967038,0.0106161913118974,0.0053397437081417,-0.00585432923331,0.0155313861925724,-0.0097693269300139,0.0049151948806749,14,0,0
6305,2006,2006-06-20,2006-06-20,1,-1,3,1,1,36.766667,5.583333,Africa,0,615,0,1,0,0,1,1,1,1,-1.0,0,True,-0.0038198488234226,0.0170563103622901,-0.0044084027161498,0.002895213964704,0.0091070188671142,0.0067150627881267,-0.0079492914951759,12,1,0
349208,2020,2020-04-05,2020-04-05,3,1,4,1,1,1.566667,30.25,Africa,0,490,0,0,3,0,3,3,3,3,3.0,0,True,0.0059135412612911,0.0385891912610594,,0.0148255707155235,0.0214214640635454,0.0089120294542324,-0.017167727197514,14,1,1
247827,2017,2017-01-13,2017-01-13,1,1,3,1,1,-5.55,23.116667,Africa,0,490,1,0,0,0,1,1,1,1,1.0,0,True,0.0015780661086235,0.0061146615959585,0.0026633156447777,-0.0010309885412401,0.0065678664560662,-0.0026090546498636,0.0004532048601077,14,0,0
235421,2016,2016-08-27,2016-08-28,1,1,4,1,2,48.14,37.74,Europe,3,369,1,0,0,0,1,1,1,1,1.0,1,True,-0.0003825153325724,0.0062508362034292,,0.0018515318567063,0.0069566604821904,0.0022340471892788,0.0007058242787612,14,1,0
333400,2013,2013-10-01,2013-10-01,1,2,1,1,1,32.873026,35.947784,Middle East,4,652,0,1,0,0,1,1,1,1,0.5,0,True,-0.0005195908545346,0.0085590068661313,0.0054158547159302,-0.0007680697865445,0.0083399804863854,-0.0002484789320098,-0.0002190263797459,14,0,0
255581,2018,2018-01-04,2018-01-04,1,1,1,1,1,35.982916,36.70221,Middle East,4,652,0,0,0,0,0,1,0,0,0.0,0,True,0.0014309684234124,0.0059733808764822,0.0063363803600965,0.0014702133359119,0.0045781675386218,3.924491249948496e-05,-0.0013952133378603,14,1,0
144848,1992,1992-11-01,1992-11-12,1,-1,5,1,4,30.333333,47.25,Middle East,4,645,0,0,0,1,1,1,1,1,-1.0,11,True,0.0019050417465927,0.0099793158215966,,0.0016870936896317,0.00714266545143,-0.000217948056961,-0.0028366503701665,7,1,0
452096,1993,1993-10-21,1993-10-24,3,1,3,2,2,-3.194444,29.641667,Africa,0,516,0,0,20,0,20,20,20,20,20.0,3,True,0.0028733011013071,0.0091848443845843,0.0018710880040366,0.0005258078383365,0.0081552044870913,-0.0023474932629705,-0.0010296398974929,7,1,2
388194,2013,2013-04-01,2013-04-01,1,1,4,1,1,35.233333,37.2,Middle East,4,652,1,0,0,0,1,1,1,1,1.0,0,True,-0.0011114086798413,0.0088401668599357,-0.0032738012755222,-0.0020184210975688,0.011127450027286,-0.0009070124177275,0.0022872831673502,14,0,0
304029,2001,2001-01-01,2001-01-01,1,1,5,1,1,36.541111,44.996111,Middle East,4,645,0,12,0,0,12,12,12,12,12.0,0,True,-0.0014907391977654,0.0169290216708697,0.0,0.002694098139775,0.0300957018046747,0.0041848373375405,0.013166680133805,12,1,2
46570,2012,2012-01-08,2012-01-08,1,1,4,1,1,34.466667,38.3,Middle East,4,652,0,0,7,0,7,7,7,7,7.0,0,True,0.001394644343525,0.0100345606381624,,0.0032951979811726,0.0111176776735452,0.0019005536376476,0.0010831170353828,13,1,2
147693,2003,2003-12-20,2003-12-20,1,-1,5,1,1,33.513401,69.357824,Asia,2,700,0,0,0,0,0,2,0,0,-0.0,0,True,0.0006727729827709,0.0100197198398508,,0.0027175098124589,0.0074510914499543,0.002044736829688,-0.0025686283898965,12,1,0
7473,2003,2003-08-01,2003-08-01,1,-1,4,1,1,13.0,23.0,Africa,0,625,0,0,0,0,0,30,0,0,-0.0,0,True,0.0008848475351073,0.0100609377167265,-0.0003999985326421,-0.0034472192810037,0.0090307788331684,-0.0043320668161111,-0.0010301588835581,12,0,0
465998,2016,2016-05-19,2016-05-19,3,1,3,1,1,7.166667,-73.75,Americas,1,100,0,0,0,0,0,1,0,0,0.0,0,False,-0.0008773109379228,0.0094716047042349,-0.0056274802677283,0.0055339352039889,0.0084902882648757,0.0064112461419118,-0.0009813164393591,14,1,0
98834,2004,2004-01-04,2004-01-04,1,-1,4,1,1,6.203358,101.720053,Asia,2,800,4,0,0,0,4,4,4,4,-4.0,0,True,0.0033541291677278,0.0076252846943916,,0.0049468883977571,0.0102429626701528,0.0015927592300292,0.0026176779757611,12,1,1
369290,2012,2012-11-06,2012-11-06,1,1,1,1,1,35.335876,40.140844,Middle East,4,652,0,0,1,0,1,1,1,1,1.0,0,True,-0.00070064663099,0.0083958418230476,0.0026912978260213,-0.0046333808142529,0.0079236435994447,-0.0039327341832629,-0.0004721982236029,14,0,0
251337,2017,2017-09-27,2017-09-27,2,1,2,1,1,35.194856,40.380291,Middle East,4,652,0,0,0,0,0,2,0,0,0.0,0,True,-0.0003005546281107,0.005010159597926,0.0023569501612134,0.0040208402530883,0.0049107943474575,0.0043213948811991,-9.936525046855443e-05,14,1,0
189269,2008,2008-05-25,2008-05-25,1,-1,1,1,1,43.5671,43.5866,Europe,3,365,1,0,1,0,2,2,0,2,-2.0,0,True,-0.0011533279251012,0.0132786797257969,,0.0004839150568545,0.013257384505043,0.0016372429819557,-2.129522075394047e-05,13,1,1
261551,2018,2018-02-16,2018-02-16,1,1,1,1,1,34.1829,70.4358,Asia,2,700,0,2,0,0,2,3,2,2,2.0,0,True,-0.0047653543516725,0.0171660316333261,0.0028645293036617,0.0025827677479305,0.0095631935266954,0.0073481220996031,-0.0076028381066307,14,1,1
13891,2009,2009-07-27,2009-07-27,1,-1,4,1,1,11.5,13.0,Africa,0,475,0,0,0,0,0,20,0,0,-0.0,0,True,0.009395807529934,0.0138050875877584,0.0081279988652319,0.0048360170340498,0.0154407710030573,-0.0045597904958841,0.0016356834152988,13,1,0
385514,2007,2007-10-21,2007-10-21,2,1,3,1,1,24.70309,-107.35265,Americas,1,70,0,0,0,1,1,1,1,1,1.0,0,True,0.0001849980018389,0.0134074559449745,,0.0027657685662839,0.0175578539600381,0.002580770564445,0.0041503980150636,13,1,0
393127,2014,2014-04-27,2014-04-27,1,1,1,1,1,32.997405,35.883941,Middle East,4,652,0,2,1,0,3,3,3,3,3.0,0,True,-0.0004898667503082,0.0080218531558632,,7.037371061375966e-05,0.007120042943938,0.000560240460922,-0.0009018102119251,14,1,1
363487,2015,2015-11-13,2015-11-13,1,1,5,1,1,33.8,36.433333,Middle East,4,652,0,1,0,0,1,1,1,1,1.0,0,True,-0.0001229057742129,0.0110968696732982,-0.0108357988026471,0.0044608210959611,0.0100032416712586,0.004583726870174,-0.0010936280020396,14,1,0
421980,1994,1994-01-29,1994-01-29,1,2,2,1,1,44.549167,18.096667,Europe,3,346,2,0,1,0,3,3,3,3,1.5,0,True,0.0016494759022017,0.0122759033722781,,0.002933035785773,0.0180035307133876,0.0012835598835712,0.0057276273411094,7,1,1
279217,2019,2019-01-29,2019-01-29,1,2,1,1,1,35.648379,36.676019,Middle East,4,652,0,0,11,0,11,12,11,11,5.5,0,True,0.0023253541659222,0.0075685551025186,0.0010961396496479,0.0045455709808418,0.008093485792434,0.0022202168149196,0.0005249306899154,14,1,2
301115,2019,2019-08-04,2019-08-05,1,2,2,2,2,33.572292,68.289354,Asia,2,700,0,9,0,0,9,10,7,9,4.5,1,True,-0.0027930687481804,0.008195008081716,,-0.0030485939624,0.0126206867530714,-0.0002555252142195,0.0044256786713554,14,0,2
344542,2015,2015-04-07,2015-04-07,1,1,1,1,1,34.726818,36.723391,Middle East,4,652,0,1,0,0,1,1,1,1,1.0,0,True,0.0008557655587192,0.0086326206901612,0.0087764958604031,0.0043312896759978,0.0091110837543573,0.0034755241172785,0.0004784630641961,14,1,0
12261,1992,1992-10-04,1992-10-04,3,1,1,1,1,12.108502,15.048173,Africa,0,483,0,0,1,0,1,1,1,1,1.0,0,True,-0.0040162872387449,0.0085810058240809,,-0.0015435665105009,0.0144308926091936,0.002472720728244,0.0058498867851126,7,0,0
28907,2012,2012-02-23,2012-02-23,3,-1,1,1,1,33.340582,44.400876,Middle East,4,645,0,0,2,0,2,2,2,2,-2.0,0,True,0.0018173137830295,0.0075684644444923,-0.0002374347532297,0.0010512128037657,0.0085557668606904,-0.0007661009792638,0.000987302416198,14,1,1
347954,2018,2018-01-26,2018-01-26,1,1,1,1,1,35.648379,36.676019,Middle East,4,652,0,0,2,0,2,2,2,2,2.0,0,True,0.0020986294038998,0.0058421828648738,0.0043957189790356,-0.006124624328765,0.0081945469876801,-0.0082232537326649,0.0023523641228063,14,0,1
448094,1994,1994-04-21,1994-04-30,3,1,1,1,4,-1.702778,29.256389,Africa,0,517,0,0,6,0,6,6,6,6,6.0,9,True,-0.0016660732230583,0.0090221425645468,-2.6602931297779542e-05,0.0026357626734405,0.009480243382291,0.0043018358964989,0.0004581008177441,7,1,2
62655,2013,2013-04-17,2013-05-16,2,1,4,2,4,3.366667,40.7,Africa,0,501,0,0,0,0,0,1,0,0,0.0,29,True,-0.0012578322690402,0.0109646108151055,-0.0082595957122245,0.0052356824237636,0.0112848703665719,0.0064935146928039,0.0003202595514664,14,1,0
4694,2009,2009-07-12,2009-07-12,1,-1,1,1,1,36.470039,2.827699,Africa,0,615,1,0,0,0,1,1,1,1,-1.0,0,True,-0.0014902233435006,0.0137608691232991,,0.0103294707142237,0.015372450103647,0.0118196940577244,0.0016115809803478,13,1,0
295103,2019,2019-07-10,2019-07-11,1,2,3,1,2,34.325691,68.762323,Asia,2,700,0,4,0,0,4,6,4,4,2.0,1,True,-0.0001162069008204,0.0084198877970112,0.0010218207974009,0.0003987013280521,0.005330038211736,0.0005149082288726,-0.0030898495852752,14,1,1
382056,2020,2020-11-03,2020-11-03,1,1,1,1,1,3.79381,41.71667,Africa,0,501,1,0,0,0,1,1,1,1,1.0,0,True,-0.0029865452987081,0.0117506825451757,0.0167289028863198,0.0109533048271942,0.013274507837297,0.0139398501259023,0.0015238252921213,14,1,0
382384,2020,2020-01-23,2020-01-23,2,1,1,1,1,31.739444,-106.486944,Americas,1,70,0,0,0,1,1,1,1,1,1.0,0,True,0.0018594260892401,0.007131376161483,-0.0100546387143651,-0.0044847980239442,0.0197899453847704,-0.0063442241131843,0.0126585692232873,14,0,0
245318,2017,2017-08-02,2017-08-02,1,1,2,1,1,33.513364,36.291575,Middle East,4,652,0,0,4,0,4,4,4,4,4.0,0,True,0.001282419579095,0.0054176044424116,0.0002215099491275,-0.0009092693127918,0.0059059336519603,-0.0021916888918868,0.0004883292095487,14,0,1
404971,1993,1993-07-04,1993-07-04,1,2,1,1,1,43.666111,18.445833,Europe,3,346,0,1,0,0,1,1,1,1,0.5,0,True,0.0010922020763594,0.0082879576351847,,0.0016732105209688,0.0087541191352983,0.0005810084446093,0.0004661615001136,7,1,0
375428,2013,2013-10-26,2013-10-26,1,1,1,1,1,34.97839,40.54149,Middle East,4,652,0,0,2,0,2,2,2,2,2.0,0,True,0.0010835796425687,0.0077748126069727,,0.0011589005371205,0.0071770083386548,7.532089455187488e-05,-0.0005978042683179,14,1,1
321449,2013,2013-09-03,2013-09-03,1,2,1,1,1,33.511304,36.387562,Middle East,4,652,0,3,0,0,3,3,3,3,1.5,0,True,-0.000340216204312,0.0103663836002384,0.0033478767667832,0.0065603382332337,0.0094274610338857,0.0069005544375458,-0.0009389225663526,14,1,1
273100,2018,2018-11-13,2018-11-14,1,1,3,2,2,34.210415,69.180221,Asia,2,700,0,8,0,0,8,8,8,8,8.0,1,True,0.0032784067347414,0.012485532227323,0.0020893744959048,-0.0030210301538051,0.0099732184603039,-0.0062994368885465,-0.0025123137670191,14,0,2
265240,2018,2018-07-16,2018-07-17,1,1,4,2,2,36.25,64.83333,Asia,2,700,0,3,0,0,3,3,2,3,3.0,1,True,0.0012005637435266,0.0097457463327504,-0.0035628431869401,0.0006461363985583,0.0063502500976242,-0.0005544273449682,-0.0033954962351262,14,1,1
119689,2005,2005-10-27,2005-10-27,2,-1,3,1,1,4.916667,-76.25,Americas,1,100,0,0,0,80,80,80,80,80,-80.0,0,True,-0.0020414397534004,0.0099341801542843,-0.0075972009137008,0.0062205965592233,0.0103186396435731,0.0082620363126237,0.0003844594892887,12,1,2
238784,2017,2017-06-18,2017-06-18,3,5,1,1,1,12.65,-8.0,Africa,0,432,0,0,2,0,2,2,2,2,0.4,0,False,-0.0005417261687171,0.0059772136302743,,0.0015298916279927,0.0058434320405646,0.0020716177967098,-0.0001337815897096,14,1,1
348636,2020,2020-07-07,2020-07-07,1,2,2,1,1,37.13,43.659,Middle East,4,645,0,2,0,0,2,2,2,2,1.0,0,True,0.0044758341277609,0.013565282801406,-0.0032694219607529,0.0016241655425498,0.0115718355989864,-0.002851668585211,-0.0019934472024195,14,1,1
319094,2019,2019-11-13,2019-11-13,1,2,1,1,1,15.460977,45.325301,Middle East,4,678,0,7,0,0,7,7,5,7,3.5,0,True,0.0016279116929844,0.0067219967004605,-0.0038421329675977,0.0010993595782494,0.0065025176389102,-0.0005285521147349,-0.0002194790615503,14,1,2
211868,2015,2015-08-10,2015-08-10,1,3,1,1,1,33.726307,36.095947,Middle East,4,652,2,2,0,0,4,4,4,4,1.3333333333333333,0,True,-0.0010519041586713,0.0153112135336821,0.0116082257541388,-0.003186217083893,0.0114097886358455,-0.0021343129252217,-0.0039014248978366,14,0,1
499889,2010,2010-05-09,2010-05-09,2,1,1,1,1,31.739444,-106.486944,Americas,1,70,0,0,0,1,1,1,1,1,1.0,0,True,-0.0083912303991881,0.0142525425382318,,0.0054630548868924,0.0212500988410233,0.0138542852860805,0.0069975563027914,13,1,0
85084,2005,2005-10-30,2005-10-30,1,1,2,1,1,33.070228,75.89542,Asia,2,750,0,1,0,0,1,1,1,1,1.0,0,True,-0.0025625027165905,0.0103818053138796,,0.0074083299383825,0.0083293182049063,0.009970832654973,-0.0020524871089732,12,1,0
82295,2007,2007-01-20,2007-01-20,1,-1,1,1,1,27.396814,95.636455,Asia,2,750,1,0,0,0,1,1,1,1,-1.0,0,True,0.0029021406918552,0.0142873142311036,,0.0005864364886291,0.0129705214971428,-0.002315704203226,-0.0013167927339608,12,1,0
358058,2020,2020-09-08,2020-09-08,1,2,3,1,1,31.5819,64.99308,Asia,2,700,0,8,0,0,8,9,8,8,4.0,0,True,-0.0008563783327925,0.0109819416605745,-0.0052210185802551,0.0031348667835832,0.0100550154788838,0.0039912451163757,-0.0009269261816906,14,1,2
93350,2006,2006-05-03,2006-05-03,1,-1,2,1,1,34.080399,74.823383,Asia,2,750,3,4,0,0,7,7,7,7,-7.0,0,True,0.0015244172491496,0.0081255297522336,-0.003420852167002,0.0051702793444897,0.0119532640492418,0.00364586209534,0.0038277342970081,12,1,2
312017,2015,2015-05-13,2015-05-13,1,3,1,1,1,36.05688,37.05838,Middle East,4,652,0,0,8,1,9,9,9,9,3.0,0,True,-0.0023495184218231,0.0125100682751752,0.0012250597110154,0.0035327359175022,0.0094164530470289,0.0058822543393253,-0.0030936152281463,14,1,2
105368,2001,2001-08-28,2001-08-28,3,-1,3,1,1,26.66667,87.16667,Asia,2,790,0,0,1,0,1,1,1,1,-1.0,0,True,-0.0016916537788572,0.0141532224631419,-0.0071538853192985,-0.0029165276789353,0.0156699404327429,-0.0012248739000781,0.0015167179696009,12,0,0
459264,2003,2003-05-26,2003-05-26,3,1,1,1,1,7.0682,-73.16981,Americas,1,100,0,0,1,0,1,1,1,1,1.0,0,True,0.0008977661555437,0.0128541606383394,0.0066162684787277,0.0074224985377149,0.0108104839474924,0.0065247323821711,-0.0020436766908469,12,1,0
325778,2012,2012-11-30,2012-11-30,1,2,1,1,1,33.75692,36.39074,Middle East,4,652,0,1,0,0,1,1,1,1,0.5,0,True,0.00313701005455,0.0085766852869,0.0039103143563429,0.0022019317076053,0.0082396579799355,-0.0009350783469447,-0.0003370273069644,14,1,0
375571,2013,2013-10-28,2013-10-28,1,1,1,1,1,36.201241,37.161173,Middle East,4,652,0,0,2,0,2,4,2,2,2.0,0,True,0.0010835796425687,0.0077748126069727,0.0024104856823244,0.0005368537235285,0.0067302342108088,-0.0005467259190401,-0.0010445783961638,14,1,1
126530,2007,2007-05-20,2007-05-20,1,-1,1,1,1,34.6826,70.5766,Asia,2,700,2,0,0,0,2,2,2,2,-2.0,0,True,0.0019751257756863,0.0104241615719424,,0.0020448759796255,0.0075668905933117,6.975020393918839e-05,-0.0028572709786306,12,1,1
16820,1994,1994-05-27,1994-05-27,3,-1,5,1,1,4.681775,7.329464,Africa,0,475,0,0,1,0,1,1,1,1,-1.0,0,True,0.0020340258341763,0.010824559264502,0.0011172151424188,0.0005778643251776,0.0078357723401183,-0.0014561615089987,-0.0029887869243837,7,1,0
75784,2007,2007-10-05,2007-10-05,1,-1,2,1,1,9.116667,80.8,Asia,2,780,0,3,0,0,3,3,3,3,-3.0,0,True,0.0046114729999665,0.0109181225986439,0.0065721415546385,0.003462028648414,0.0112205146503082,-0.0011494443515525,0.0003023920516642,13,1,1
356594,2014,2014-03-12,2014-03-12,1,1,1,1,1,34.885278,36.511667,Middle East,4,652,1,0,0,0,1,1,1,1,1.0,0,True,0.0001174465125979,0.0095322947862796,-0.0064959901489752,-0.0008372667768827,0.0089208767417562,-0.0009547132894807,-0.0006114180445234,14,0,0
334063,2013,2013-11-29,2013-11-29,1,1,4,1,1,32.85,36.21667,Middle East,4,652,1,0,0,0,1,1,1,1,1.0,0,True,0.0024624821234658,0.0082444640024633,0.0017151732670198,-0.002063670992167,0.0082888664047202,-0.0045261531156329,4.4402402256952384e-05,14,0,0
104652,1998,1998-11-09,1998-11-09,1,-1,3,1,1,28.0,84.91667,Asia,2,790,1,0,0,0,1,1,1,1,-1.0,0,True,0.0050678238511158,0.014714948734211,0.0013137252867481,0.0024854324227466,0.0168564309813852,-0.0025823914283691,0.0021414822471742,11,1,0
89923,2002,2002-11-09,2002-11-09,1,1,3,1,1,33.83333,75.16667,Asia,2,750,0,1,0,0,1,1,1,1,1.0,0,True,0.0007771985486691,0.0183366630255543,,0.0014509255291102,0.0165537499072333,0.000673726980441,-0.0017829131183209,12,1,0
103902,2004,2004-03-03,2004-03-03,1,-1,3,1,1,26.91667,87.91667,Asia,2,790,0,2,0,0,2,2,2,2,-2.0,0,True,0.0010152931249988,0.0095542006373588,-0.0062857096728665,-0.0019253823706884,0.0102918178722491,-0.0029406754956872,0.0007376172348902,12,0,1
