Index,Date,Close,Adj Close,GPRD,GPRD_ACT,GPRD_THREAT,YearMonth
NYA,2006-11-03,8716.759766,8716.759766,113.83393859863281,56.74177551269531,160.91603088378906,2006-11
NYA,2006-11-06,8819.620117,8819.620117,47.63648223876953,51.14291763305664,54.846317291259766,2006-11
NYA,2006-11-07,8835.219727,8835.219727,52.32091522216797,52.15986633300781,43.5064811706543,2006-11
NYA,2006-11-08,8857.549805,8857.549805,77.03646087646484,88.61461639404297,59.130672454833984,2006-11
NYA,2006-11-09,8813.730469,8813.730469,89.8062515258789,138.1317138671875,55.474124908447266,2006-11
NYA,2006-11-10,8827.980469,8827.980469,114.90293884277344,145.281982421875,83.89351654052734,2006-11
NYA,2006-11-13,8823.980469,8823.980469,122.42098236083984,129.2232208251953,107.78492736816406,2006-11
NYA,2006-11-14,8880.469727,8880.469727,137.7627410888672,112.36802673339844,151.00303649902344,2006-11
NYA,2006-11-15,8901.549805,8901.549805,107.25242614746094,79.42798614501953,127.40535736083984,2006-11
NYA,2006-11-16,8894.480469,8894.480469,114.13048553466797,88.80326080322266,124.99429321289062,2006-11
NYA,2006-11-17,8897.169922,8897.169922,56.625091552734375,45.1606330871582,65.91975402832031,2006-11
NYA,2006-11-20,8884.169922,8884.169922,118.43817138671875,103.31441497802734,135.4169464111328,2006-11
NYA,2006-11-21,8918.080078,8918.080078,70.40882873535156,53.479698181152344,89.2146987915039,2006-11
NYA,2006-11-22,8948.94043,8948.94043,72.21711730957031,68.86460876464844,78.32711791992188,2006-11
NYA,2006-11-24,8933.429688,8933.429688,78.20037078857422,81.07804870605469,72.82918548583984,2006-11
NYA,2006-11-27,8820.589844,8820.589844,103.98194122314453,133.27955627441406,67.93619537353516,2006-11
NYA,2006-11-28,8851.639648,8851.639648,77.74393463134766,87.61392974853516,67.45723724365234,2006-11
NYA,2006-11-29,8947.169922,8947.169922,97.78797912597656,97.48697662353516,86.3958740234375,2006-11
NYA,2006-11-30,8969.0,8969.0,78.80364990234375,106.61861419677734,56.16659927368164,2006-11
NYA,2006-12-01,8949.070313,8949.070313,96.56777954101562,75.84951782226562,107.06552124023438,2006-12
NYA,2006-12-04,9019.030273,9019.030273,86.98208618164062,79.48815155029297,90.41041564941406,2006-12
NYA,2006-12-05,9064.929688,9064.929688,150.86941528320312,124.24763488769531,169.08834838867188,2006-12
NYA,2006-12-06,9047.759766,9047.759766,85.80194091796875,67.20829772949219,91.73185729980469,2006-12
NYA,2006-12-07,9041.980469,9041.980469,72.95214080810547,53.87228775024414,80.88265991210938,2006-12
NYA,2006-12-08,9042.19043,9042.19043,104.24164581298828,103.9207763671875,96.31131744384766,2006-12
NYA,2006-12-11,9064.69043,9064.69043,81.17144012451172,77.06817626953125,77.13896179199219,2006-12
NYA,2006-12-12,9059.259766,9059.259766,93.53890991210938,64.31102752685547,112.64766693115234,2006-12
NYA,2006-12-13,9082.129883,9082.129883,126.16510772705078,64.35089874267578,165.90457153320312,2006-12
NYA,2006-12-14,9147.200195,9147.200195,74.1619644165039,82.14854431152344,59.383995056152344,2006-12
NYA,2006-12-15,9140.389648,9140.389648,80.49229431152344,67.89922332763672,82.377685546875,2006-12
NYA,2006-12-18,9105.049805,9105.049805,83.86247253417969,76.00393676757812,76.0737533569336,2006-12
NYA,2006-12-19,9139.44043,9139.44043,136.3787384033203,100.18028259277344,173.08908081054688,2006-12
NYA,2006-12-20,9128.879883,9128.879883,91.75211334228516,88.31555938720703,99.97244262695312,2006-12
NYA,2006-12-21,9103.450195,9103.450195,93.311767578125,74.41963195800781,113.80109405517578,2006-12
NYA,2006-12-22,9062.129883,9062.129883,81.20697021484375,67.46417236328125,95.66203308105469,2006-12
NYA,2006-12-26,9102.25,9102.25,125.6263198852539,92.2818374633789,131.95228576660156,2006-12
NYA,2006-12-27,9179.400391,9179.400391,73.61261749267578,51.80190658569336,93.61712646484375,2006-12
NYA,2006-12-28,9172.759766,9172.759766,102.45054626464844,113.48355102539062,94.65648651123047,2006-12
NYA,2006-12-29,9139.019531,9139.019531,92.7673568725586,77.06817626953125,102.8519515991211,2006-12
NYA,2007-01-03,9133.080078,9133.080078,76.69671630859375,101.94751739501953,42.517147064208984,2007-01
NYA,2007-01-04,9113.160156,9113.160156,85.40690612792969,121.63429260253906,40.582008361816406,2007-01
NYA,2007-01-05,9025.040039,9025.040039,88.20446014404297,84.67618560791016,86.9271469116211,2007-01
NYA,2007-01-08,9041.120117,9041.120117,106.46076202392578,138.78939819335938,88.52545928955078,2007-01
NYA,2007-01-09,9023.900391,9023.900391,106.02787780761719,76.87382507324219,128.24072265625,2007-01
NYA,2007-01-10,9003.120117,9003.120117,153.23886108398438,188.5211944580078,113.86727905273438,2007-01
NYA,2007-01-11,9063.089844,9063.089844,101.62935638427734,109.53138732910156,95.92798614501953,2007-01
NYA,2007-01-12,9139.94043,9139.94043,160.66244506835938,192.20150756835938,126.30882263183594,2007-01
NYA,2007-01-16,9139.55957,9139.55957,81.83572387695312,85.13095092773438,71.00762176513672,2007-01
NYA,2007-01-17,9146.259766,9146.259766,128.29208374023438,177.0884246826172,93.00211334228516,2007-01
NYA,2007-01-18,9125.379883,9125.379883,127.82486724853516,119.2974853515625,122.12085723876953,2007-01
NYA,2007-01-19,9179.530273,9179.530273,66.13111114501953,29.967071533203125,94.9828872680664,2007-01
NYA,2007-01-22,9130.919922,9130.919922,116.95853424072266,75.22486114501953,163.13690185546875,2007-01
NYA,2007-01-23,9199.730469,9199.730469,113.76494598388672,120.08622741699219,100.16377258300781,2007-01
NYA,2007-01-24,9268.490234,9268.490234,110.31954193115234,101.06266784667969,119.00646209716797,2007-01
NYA,2007-01-25,9154.660156,9154.660156,110.6956558227539,99.31944274902344,115.05863952636719,2007-01
NYA,2007-01-26,9154.099609,9154.099609,79.57235717773438,58.76105499267578,88.22254180908203,2007-01
NYA,2007-01-29,9139.549805,9139.549805,60.22850036621094,49.44727325439453,64.81185913085938,2007-01
NYA,2007-01-30,9206.389648,9206.389648,109.75375366210938,79.57521057128906,132.74716186523438,2007-01
NYA,2007-01-31,9254.730469,9254.730469,96.60357666015625,80.77295684814453,114.01520538330078,2007-01
NYA,2007-02-01,9327.69043,9327.69043,77.8480224609375,74.9322509765625,80.35829162597656,2007-02
NYA,2007-02-02,9325.240234,9325.240234,139.13375854492188,76.73069763183594,172.3103485107422,2007-02
NYA,2007-02-05,9313.209961,9313.209961,77.98645782470703,74.04419708251953,74.1122055053711,2007-02
NYA,2007-02-06,9345.25,9345.25,88.69902801513672,54.41600799560547,113.4708023071289,2007-02
NYA,2007-02-07,9353.620117,9353.620117,126.07299041748047,113.11642456054688,141.52540588378906,2007-02
NYA,2007-02-08,9345.540039,9345.540039,76.1509780883789,75.91658020019531,67.84491729736328,2007-02
NYA,2007-02-09,9291.650391,9291.650391,95.58355712890625,77.42259216308594,104.31845092773438,2007-02
NYA,2007-02-12,9258.320313,9258.320313,101.92516326904297,94.35346984863281,115.02323913574219,2007-02
NYA,2007-02-13,9351.349609,9351.349609,95.6817398071289,52.62743377685547,131.68942260742188,2007-02
NYA,2007-02-14,9427.30957,9427.30957,122.07669830322266,105.25486755371094,126.2023696899414,2007-02
NYA,2007-02-15,9434.959961,9434.959961,111.8166275024414,128.1933135986328,102.27693939208984,2007-02
NYA,2007-02-16,9433.419922,9433.419922,96.89411926269531,108.67034912109375,85.60614776611328,2007-02
NYA,2007-02-20,9453.929688,9453.929688,128.34031677246094,124.48729705810547,121.1404800415039,2007-02
NYA,2007-02-21,9433.530273,9433.530273,101.4992904663086,122.65074920654297,76.72712707519531,2007-02
NYA,2007-02-22,9433.05957,9433.05957,84.5181884765625,59.7960205078125,108.81990814208984,2007-02
NYA,2007-02-23,9420.200195,9420.200195,126.83918762207031,94.10140991210938,142.26287841796875,2007-02
NYA,2007-02-26,9421.44043,9421.44043,103.1595458984375,99.03305053710938,108.01976013183594,2007-02
NYA,2007-02-27,9088.650391,9088.650391,89.6153564453125,121.24647521972656,74.51797485351562,2007-02
NYA,2007-02-28,9124.540039,9124.540039,125.1149673461914,166.30645751953125,94.12872314453125,2007-02
NYA,2007-03-01,9074.269531,9074.269531,99.48458099365234,107.2198486328125,89.43194580078125,2007-03
NYA,2007-03-02,8957.969727,8957.969727,127.29258728027344,118.04723358154297,118.1556625366211,2007-03
NYA,2007-03-05,8837.969727,8837.969727,124.78851318359375,113.09490966796875,113.19878387451172,2007-03
NYA,2007-03-06,9006.009766,9006.009766,100.38084411621094,103.29998016357422,96.93268585205078,2007-03
NYA,2007-03-07,8999.200195,8999.200195,135.9164276123047,163.85812377929688,99.8770523071289,2007-03
NYA,2007-03-08,9078.650391,9078.650391,63.332550048828125,82.35340118408203,50.3733024597168,2007-03
NYA,2007-03-09,9094.990234,9094.990234,91.2796401977539,99.80500030517578,78.35033416748047,2007-03
NYA,2007-03-12,9120.929688,9120.929688,58.96717071533203,34.579803466796875,80.76032257080078,2007-03
NYA,2007-03-13,8926.879883,8926.879883,79.58120727539062,99.1703109741211,66.17427062988281,2007-03
NYA,2007-03-14,8958.599609,8958.599609,104.47801208496094,85.77587890625,122.64952087402344,2007-03
NYA,2007-03-15,9005.25,9005.25,104.11709594726562,49.16682052612305,141.25660705566406,2007-03
NYA,2007-03-16,8983.009766,8983.009766,122.02630615234375,94.94688415527344,138.5913848876953,2007-03
NYA,2007-03-19,9091.0,9091.0,66.38412475585938,79.41574096679688,49.6804313659668,2007-03
NYA,2007-03-20,9158.269531,9158.269531,95.01924896240234,52.26304626464844,136.22669982910156,2007-03
NYA,2007-03-21,9317.730469,9317.730469,65.07991790771484,38.927757263183594,81.17398071289062,2007-03
NYA,2007-03-22,9313.820313,9313.820313,92.08885192871094,120.65853118896484,70.01121520996094,2007-03
NYA,2007-03-23,9338.400391,9338.400391,76.48912811279297,93.85069274902344,53.818016052246094,2007-03
NYA,2007-03-26,9341.360352,9341.360352,105.21846771240234,79.57521057128906,114.6452865600586,2007-03
NYA,2007-03-27,9288.790039,9288.790039,129.01919555664062,109.32874298095703,134.1043701171875,2007-03
NYA,2007-03-28,9218.530273,9218.530273,103.87843322753906,109.31194305419922,100.77452850341797,2007-03
NYA,2007-03-29,9279.080078,9279.080078,102.8559799194336,78.41246795654297,120.74537658691406,2007-03
NYA,2007-03-30,9261.820313,9261.820313,93.8072280883789,70.13886260986328,107.25501251220703,2007-03
NYA,2007-04-02,9305.549805,9305.549805,82.90431213378906,64.68192291259766,101.90765380859375,2007-04
NYA,2007-04-03,9381.459961,9381.459961,104.33283996582031,104.0116958618164,92.17827606201172,2007-04
NYA,2007-04-04,9398.55957,9398.55957,62.938785552978516,46.23320007324219,71.61710357666016,2007-04
NYA,2007-04-05,9426.570313,9426.570313,96.19071197509766,77.91439056396484,104.98108673095703,2007-04
NYA,2007-04-09,9429.209961,9429.209961,65.59539794921875,57.21930694580078,68.1807861328125,2007-04
NYA,2007-04-10,9468.700195,9468.700195,81.4856185913086,56.51116943359375,94.27178955078125,2007-04
NYA,2007-04-11,9413.629883,9413.629883,96.60357666015625,93.19956970214844,103.65019226074219,2007-04
NYA,2007-04-12,9477.759766,9477.759766,86.14899444580078,83.11337280273438,92.43301391601562,2007-04
NYA,2007-04-13,9522.860352,9522.860352,80.64862823486328,65.51142883300781,89.41580963134766,2007-04
NYA,2007-04-16,9625.530273,9625.530273,114.48116302490234,117.81034851074219,110.54864501953125,2007-04
NYA,2007-04-17,9631.69043,9631.69043,88.64155578613281,117.82494354248047,70.9782943725586,2007-04
NYA,2007-04-18,9634.870117,9634.870117,63.76161575317383,60.538429260253906,75.74254608154297,2007-04
NYA,2007-04-19,9601.69043,9601.69043,62.19514846801758,75.48277282714844,44.97148895263672,2007-04
NYA,2007-04-20,9697.339844,9697.339844,99.75846099853516,93.60131072998047,107.35001373291016,2007-04
NYA,2007-04-23,9660.55957,9660.55957,48.241275787353516,80.1546401977539,26.742755889892578,2007-04
NYA,2007-04-24,9648.5,9648.5,70.2762680053711,63.69086456298828,69.06181335449219,2007-04
NYA,2007-04-25,9746.570313,9746.570313,119.01441192626953,171.3805389404297,65.97614288330078,2007-04
NYA,2007-04-26,9715.490234,9715.490234,64.66414642333984,93.76742553710938,48.88205337524414,2007-04
NYA,2007-04-27,9705.360352,9705.360352,87.09098052978516,99.22618103027344,72.41887664794922,2007-04
NYA,2007-04-30,9627.730469,9627.730469,112.42654418945312,184.13221740722656,33.38792419433594,2007-04
NYA,2007-05-01,9639.790039,9639.790039,140.0662841796875,216.4344940185547,75.7051773071289,2007-05
NYA,2007-05-02,9718.0,9718.0,72.08696746826172,75.28722381591797,62.79697799682617,2007-05
NYA,2007-05-03,9753.94043,9753.94043,57.91202163696289,69.280517578125,67.41792297363281,2007-05
NYA,2007-05-04,9793.0,9793.0,87.9999008178711,112.7944564819336,62.721153259277344,2007-05
NYA,2007-05-07,9825.089844,9825.089844,75.00153350830078,99.69422912597656,48.506988525390625,2007-05
NYA,2007-05-08,9788.030273,9788.030273,75.97632598876953,68.168212890625,94.76504516601562,2007-05
NYA,2007-05-09,9827.929688,9827.929688,108.60877227783203,81.20585632324219,124.1784439086914,2007-05
NYA,2007-05-10,9669.370117,9669.370117,109.89561462402344,93.90628814697266,104.43616485595703,2007-05
NYA,2007-05-11,9787.030273,9787.030273,100.76251220703125,119.28717803955078,78.55049133300781,2007-05
NYA,2007-05-14,9765.379883,9765.379883,99.29759216308594,110.87098693847656,79.26629638671875,2007-05
NYA,2007-05-15,9764.730469,9764.730469,92.65923309326172,100.07186126708984,77.04905700683594,2007-05
NYA,2007-05-16,9825.429688,9825.429688,105.68511199951172,118.52977752685547,82.38794708251953,2007-05
NYA,2007-05-17,9818.980469,9818.980469,93.86617279052734,66.40966033935547,110.78443145751953,2007-05
NYA,2007-05-18,9893.740234,9893.740234,124.64977264404297,136.69268798828125,119.19772338867188,2007-05
NYA,2007-05-21,9897.459961,9897.459961,82.51947784423828,117.52210998535156,45.74502182006836,2007-05
NYA,2007-05-22,9900.959961,9900.959961,91.91756439208984,133.92755126953125,52.914695739746094,2007-05
NYA,2007-05-23,9913.660156,9913.660156,115.043212890625,161.9140167236328,61.898963928222656,2007-05
NYA,2007-05-24,9812.509766,9812.509766,104.38118743896484,128.54457092285156,91.90188598632812,2007-05
NYA,2007-05-25,9876.110352,9876.110352,125.06632995605469,114.57206726074219,134.9144744873047,2007-05
NYA,2007-05-29,9892.490234,9892.490234,87.06373596191406,90.92887115478516,96.5282974243164,2007-05
NYA,2007-05-30,9963.610352,9963.610352,159.35586547851562,141.96478271484375,186.0770263671875,2007-05
NYA,2007-05-31,9978.639648,9978.639648,111.7274398803711,132.4561004638672,85.37203979492188,2007-05
NYA,2007-06-01,10042.59961,10042.59961,111.09221649169922,60.40922927856445,151.1617889404297,2007-06
NYA,2007-06-04,10064.04981,10064.04981,176.06973266601562,212.26612854003906,190.67022705078125,2007-06
NYA,2007-06-05,10001.46973,10001.46973,123.08995056152344,137.1476593017578,114.39469146728516,2007-06
NYA,2007-06-06,9895.009766,9895.009766,127.91102600097656,143.8656768798828,125.45264434814453,2007-06
NYA,2007-06-07,9720.94043,9720.94043,123.13262176513672,137.7235565185547,109.88047790527344,2007-06
NYA,2007-06-08,9826.070313,9826.070313,119.37181091308594,95.20349884033203,134.0028839111328,2007-06
NYA,2007-06-11,9841.730469,9841.730469,84.1159896850586,71.87748718261719,79.9372329711914,2007-06
NYA,2007-06-12,9724.490234,9724.490234,109.47718048095703,112.66085815429688,99.84342193603516,2007-06
NYA,2007-06-13,9863.5,9863.5,116.83984375,125.92454528808594,99.7818374633789,2007-06
NYA,2007-06-14,9926.790039,9926.790039,106.19095611572266,147.033447265625,73.5842514038086,2007-06
NYA,2007-06-15,10013.92969,10013.92969,93.22422790527344,92.9372787475586,82.6867904663086,2007-06
NYA,2007-06-18,10005.46973,10005.46973,143.53201293945312,180.74551391601562,125.63301086425781,2007-06
NYA,2007-06-19,10026.51953,10026.51953,123.0675277709961,136.32080078125,96.64925384521484,2007-06
NYA,2007-06-20,9905.080078,9905.080078,121.9552230834961,164.29708862304688,71.26079559326172,2007-06
NYA,2007-06-21,9960.790039,9960.790039,75.81580352783203,81.39647674560547,72.74217987060547,2007-06
NYA,2007-06-22,9848.969727,9848.969727,69.57904815673828,96.50765228271484,35.21739959716797,2007-06
NYA,2007-06-25,9807.209961,9807.209961,76.66112518310547,104.58179473876953,53.68095397949219,2007-06
NYA,2007-06-26,9774.290039,9774.290039,75.5196762084961,75.28722381591797,62.79697799682617,2007-06
NYA,2007-06-27,9848.910156,9848.910156,91.40291595458984,100.54793548583984,99.59195709228516,2007-06
NYA,2007-06-28,9865.769531,9865.769531,59.100223541259766,70.70197296142578,39.31494903564453,2007-06
NYA,2007-06-29,9873.019531,9873.019531,114.12556457519531,145.8644561767578,68.13260650634766,2007-06
NYA,2007-07-02,9997.429688,9997.429688,153.71543884277344,168.56651306152344,140.6011199951172,2007-07
NYA,2007-07-03,10032.61035,10032.61035,153.22450256347656,174.57469177246094,145.61253356933594,2007-07
NYA,2007-07-05,10026.24023,10026.24023,144.59620666503906,144.15113830566406,142.09742736816406,2007-07
NYA,2007-07-06,10075.38965,10075.38965,121.85631561279297,172.6312255859375,79.99526977539062,2007-07
NYA,2007-07-09,10099.59961,10099.59961,152.3019561767578,160.26834106445312,154.7869415283203,2007-07
NYA,2007-07-10,9953.570313,9953.570313,133.9123077392578,119.44747924804688,146.5161590576172,2007-07
NYA,2007-07-11,10014.67969,10014.67969,116.34384155273438,135.31666564941406,91.36890411376953,2007-07
NYA,2007-07-12,10197.69043,10197.69043,98.02202606201172,109.21680450439453,86.30298614501953,2007-07
NYA,2007-07-13,10220.66992,10220.66992,150.7110595703125,183.9761199951172,158.56939697265625,2007-07
NYA,2007-07-16,10188.17969,10188.17969,176.5581817626953,150.8697509765625,181.76927185058594,2007-07
NYA,2007-07-17,10170.36035,10170.36035,113.12931060791016,133.92755126953125,82.3117446899414,2007-07
NYA,2007-07-18,10148.28027,10148.28027,154.22886657714844,193.86390686035156,144.97389221191406,2007-07
NYA,2007-07-19,10194.00977,10194.00977,82.12977600097656,90.97441101074219,85.99919891357422,2007-07
NYA,2007-07-20,10072.92969,10072.92969,89.44252014160156,70.05995178222656,100.93649291992188,2007-07
NYA,2007-07-23,10121.58008,10121.58008,128.36199951171875,140.3507843017578,137.72518920898438,2007-07
NYA,2007-07-24,9909.950195,9909.950195,82.63455200195312,64.4714584350586,83.65087890625,2007-07
NYA,2007-07-25,9930.360352,9930.360352,91.57718658447266,100.73963928222656,105.03350830078125,2007-07
NYA,2007-07-26,9654.379883,9654.379883,124.33229064941406,135.7543182373047,123.07881164550781,2007-07
NYA,2007-07-27,9508.230469,9508.230469,108.05206298828125,129.26336669921875,97.54999542236328,2007-07
NYA,2007-07-30,9623.179688,9623.179688,97.77354431152344,124.76490783691406,78.04969787597656,2007-07
NYA,2007-07-31,9554.5,9554.5,129.9046173095703,115.8726806640625,130.76075744628906,2007-07
NYA,2007-08-01,9573.049805,9573.049805,124.13961029052734,149.81170654296875,108.65892791748047,2007-08
NYA,2007-08-02,9619.330078,9619.330078,95.06920623779297,106.62364196777344,88.93464660644531,2007-08
NYA,2007-08-03,9370.599609,9370.599609,122.33914184570312,143.85328674316406,114.77099609375,2007-08
NYA,2007-08-06,9553.769531,9553.769531,104.24164581298828,123.16536712646484,89.89056396484375,2007-08
NYA,2007-08-07,9606.070313,9606.070313,127.11885070800781,178.90951538085938,118.13899230957031,2007-08
NYA,2007-08-08,9746.200195,9746.200195,92.29044342041016,105.15013885498047,98.66878509521484,2007-08
NYA,2007-08-09,9449.30957,9449.30957,75.62940216064453,78.41246795654297,70.43479919433594,2007-08
NYA,2007-08-10,9435.040039,9435.040039,102.6895980834961,125.49010467529297,71.61710357666016,2007-08
NYA,2007-08-13,9428.860352,9428.860352,84.72040557861328,84.45962524414062,91.58197021484375,2007-08
NYA,2007-08-14,9254.269531,9254.269531,66.84553527832031,81.44862365722656,61.76017379760742,2007-08
NYA,2007-08-15,9089.040039,9089.040039,109.50636291503906,150.1077880859375,108.13135528564453,2007-08
NYA,2007-08-16,9087.099609,9087.099609,106.0021743774414,123.28852081298828,93.041015625,2007-08
NYA,2007-08-17,9314.990234,9314.990234,82.18202209472656,94.53353118896484,63.08024215698242,2007-08
NYA,2007-08-20,9326.209961,9326.209961,111.34681701660156,126.86180114746094,99.20181274414062,2007-08
NYA,2007-08-21,9332.540039,9332.540039,60.48727035522461,63.84821319580078,47.33841323852539,2007-08
NYA,2007-08-22,9477.129883,9477.129883,76.26531982421875,105.78166198730469,44.11617660522461,2007-08
NYA,2007-08-23,9478.620117,9478.620117,58.577674865722656,52.55763626098633,58.45100784301758,2007-08
NYA,2007-08-24,9607.040039,9607.040039,77.18004608154297,92.33097839355469,66.74473571777344,2007-08
NYA,2007-08-27,9528.929688,9528.929688,75.38641357421875,123.7836685180664,36.87421417236328,2007-08
NYA,2007-08-28,9289.490234,9289.490234,83.40997314453125,102.95162200927734,66.05524444580078,2007-08
NYA,2007-08-29,9508.919922,9508.919922,74.04183959960938,89.86044311523438,58.891239166259766,2007-08
NYA,2007-08-30,9456.639648,9456.639648,81.21882629394531,75.18533325195312,91.65599060058594,2007-08
NYA,2007-08-31,9596.980469,9596.980469,77.52183532714844,77.28321838378906,74.37903594970703,2007-08
NYA,2007-09-04,9698.679688,9698.679688,115.3815689086914,141.0001220703125,99.03833770751953,2007-09
NYA,2007-09-05,9583.169922,9583.169922,91.66456604003906,94.53353118896484,89.36367797851562,2007-09
NYA,2007-09-06,9637.549805,9637.549805,100.2121353149414,77.7028579711914,101.84720611572266,2007-09
NYA,2007-09-07,9486.44043,9486.44043,109.4059066772461,145.42552185058594,80.86616516113281,2007-09
NYA,2007-09-10,9457.639648,9457.639648,122.55419921875,129.3638458251953,101.90765380859375,2007-09
NYA,2007-09-11,9597.610352,9597.610352,105.61810302734375,76.57672882080078,138.39053344726562,2007-09
NYA,2007-09-12,9598.730469,9598.730469,99.83080291748047,90.47592163085938,100.62113952636719,2007-09
NYA,2007-09-13,9678.120117,9678.120117,124.07701110839844,172.59780883789062,91.17695617675781,2007-09
NYA,2007-09-14,9673.650391,9673.650391,85.01280212402344,111.05319213867188,63.37796401977539,2007-09
NYA,2007-09-17,9607.75,9607.75,44.76443099975586,0.0,74.44605255126953,2007-09
NYA,2007-09-18,9909.030273,9909.030273,98.49061584472656,104.73328399658203,98.27763366699219,2007-09
NYA,2007-09-19,9970.900391,9970.900391,72.01234436035156,56.18401336669922,72.89802551269531,2007-09
NYA,2007-09-20,9936.469727,9936.469727,121.82823181152344,127.23672485351562,135.07199096679688,2007-09
NYA,2007-09-21,9981.830078,9981.830078,87.08795166015625,102.89764404296875,75.09844970703125,2007-09
NYA,2007-09-24,9946.419922,9946.419922,90.2402114868164,44.98122024536133,125.06260681152344,2007-09
NYA,2007-09-25,9933.820313,9933.820313,106.3372802734375,115.6472396850586,91.10226440429688,2007-09
NYA,2007-09-26,9980.120117,9980.120117,97.6024398803711,70.76509857177734,108.21265411376953,2007-09
NYA,2007-09-27,10056.9502,10056.9502,177.98077392578125,121.81963348388672,212.05482482910156,2007-09
NYA,2007-09-28,10039.28027,10039.28027,118.71964263916016,86.60064697265625,134.83584594726562,2007-09
NYA,2007-10-01,10184.5,10184.5,121.75924682617188,114.24420166015625,125.06936645507812,2007-10
NYA,2007-10-02,10175.83984,10175.83984,103.51773834228516,94.35346984863281,113.13140869140625,2007-10
NYA,2007-10-03,10101.03027,10101.03027,81.4327392578125,104.3769760131836,62.87717056274414,2007-10
NYA,2007-10-04,10142.92969,10142.92969,86.27839660644531,78.19347381591797,78.26530456542969,2007-10
NYA,2007-10-05,10247.92969,10247.92969,125.00255584716797,97.52696228027344,149.13638305664062,2007-10
NYA,2007-10-08,10186.42969,10186.42969,126.29615020751953,158.28358459472656,84.01536560058594,2007-10
NYA,2007-10-09,10280.30957,10280.30957,72.08047485351562,81.23146057128906,62.54313278198242,2007-10
NYA,2007-10-10,10264.5,10264.5,82.37290954589844,129.04470825195312,48.92546463012695,2007-10
NYA,2007-10-11,10245.25,10245.25,68.58843994140625,101.29973602294922,42.24699020385742,2007-10
NYA,2007-10-12,10301.49023,10301.49023,77.9427719116211,38.8514289855957,106.47662353515625,2007-10
NYA,2007-10-15,10216.29004,10216.29004,82.16063690185547,81.90774536132812,86.95164489746094,2007-10
NYA,2007-10-16,10125.40039,10125.40039,151.86557006835938,119.8568344116211,163.11293029785156,2007-10
NYA,2007-10-17,10165.29981,10165.29981,175.76889038085938,140.1822967529297,211.36599731445312,2007-10
NYA,2007-10-18,10174.61035,10174.61035,94.24878692626953,105.01264190673828,87.5909194946289,2007-10
NYA,2007-10-19,9920.269531,9920.269531,111.0031509399414,81.54003143310547,140.88290405273438,2007-10
NYA,2007-10-22,9930.780273,9930.780273,91.91364288330078,117.2873306274414,61.14325714111328,2007-10
NYA,2007-10-23,10040.99023,10040.99023,131.402587890625,158.4163360595703,106.72431945800781,2007-10
NYA,2007-10-24,10009.29981,10009.29981,157.74131774902344,145.1591796875,161.43612670898438,2007-10
NYA,2007-10-25,10029.54981,10029.54981,126.79684448242188,131.67349243164062,140.5807342529297,2007-10
NYA,2007-10-26,10189.12988,10189.12988,173.0022430419922,101.78541564941406,226.39756774902344,2007-10
NYA,2007-10-29,10256.21973,10256.21973,98.35832214355469,84.0476303100586,105.1560287475586,2007-10
NYA,2007-10-30,10164.96973,10164.96973,102.5166015625,127.75130462646484,69.2621841430664,2007-10
NYA,2007-10-31,10311.61035,10311.61035,74.07351684570312,70.89169311523438,73.91333770751953,2007-10
NYA,2007-11-01,10022.08008,10022.08008,81.30609130859375,67.98230743408203,87.23686218261719,2007-11
NYA,2007-11-02,10052.25977,10052.25977,106.57826232910156,103.37857818603516,124.55147552490234,2007-11
NYA,2007-11-05,9958.820313,9958.820313,148.99624633789062,124.3570785522461,172.87681579589844,2007-11
NYA,2007-11-06,10102.41016,10102.41016,172.82962036132812,185.0604248046875,175.64952087402344,2007-11
NYA,2007-11-07,9830.150391,9830.150391,93.311767578125,104.65260314941406,96.98957061767578,2007-11
NYA,2007-11-08,9877.469727,9877.469727,140.00485229492188,105.33879089355469,153.7601776123047,2007-11
NYA,2007-11-09,9733.339844,9733.339844,121.15792083740234,76.86317443847656,146.54052734375,2007-11
NYA,2007-11-12,9569.969727,9569.969727,101.76319885253906,111.94478607177734,81.70138549804688,2007-11
NYA,2007-11-13,9860.980469,9860.980469,87.66719818115234,37.45600509643555,124.96803283691406,2007-11
NYA,2007-11-14,9809.150391,9809.150391,128.46522521972656,73.1827392578125,178.03810119628906,2007-11
NYA,2007-11-15,9652.519531,9652.519531,94.64479064941406,53.916263580322266,130.41732788085938,2007-11
NYA,2007-11-16,9701.379883,9701.379883,127.40645599365234,75.05389404296875,168.54481506347656,2007-11
NYA,2007-11-19,9497.330078,9497.330078,63.128170013427734,39.74769973754883,71.83259582519531,2007-11
NYA,2007-11-20,9575.290039,9575.290039,57.777347564697266,63.99944305419922,53.38185501098633,2007-11
NYA,2007-11-21,9405.219727,9405.219727,32.91621017456055,47.730751037597656,14.929560661315918,2007-11
NYA,2007-11-23,9582.980469,9582.980469,118.895751953125,105.35980224609375,137.31324768066406,2007-11
NYA,2007-11-26,9389.5,9389.5,51.35763931274414,51.199554443359375,48.806270599365234,2007-11
NYA,2007-11-27,9521.759766,9521.759766,108.19144439697266,101.51380920410156,111.13272094726562,2007-11
NYA,2007-11-28,9791.049805,9791.049805,68.88703155517578,41.80216979980469,84.67733001708984,2007-11
NYA,2007-11-29,9773.570313,9773.570313,57.42828369140625,78.07024383544922,52.094635009765625,2007-11
