Index,YearMonth,Close_last,Stock_monthly_pct,GPRD_mean,GPRD_ACT_mean,GPRD_THREAT_mean,GPRD_monthly_pct,GPRD_ACT_monthly_pct,GPRD_THREAT_monthly_pct
399001.SZ,2011-11,9693.389648,-7.513856143959153,83.25008093516031,70.99307772318522,95.16603965759278,10.75561755834511,-21.6188283621196,49.51372083137953
399001.SZ,2011-12,8918.820313,-7.990696372757633,84.81960911904612,77.63644483012538,86.84766141829952,1.885317306908374,9.357767433106435,-8.740910380659695
399001.SZ,2012-01,9303.650391,4.314809184338797,77.90155767625377,61.71806113950668,91.26849322165212,-8.156193496580155,-20.503751460347488,5.090329124764548
399001.SZ,2012-02,10054.83984,8.074136682163747,91.4857845964103,77.98118065143454,103.34518873280493,17.437683308734808,26.350664962022897,13.232053126837195
399001.SZ,2012-03,9410.259766,-6.410644866124504,88.0797755333685,86.14695296748992,86.66009946023264,-3.722992679209569,10.47146535592387,-16.145008274851524
399001.SZ,2012-04,10180.38965,8.183938628161357,98.3707051595052,88.1813424428304,104.64068247477213,11.683646516830692,2.3615338735291314,20.748398774675515
399001.SZ,2012-05,10141.41016,-0.382887996826331,77.68080416033345,69.08255398658014,79.93533497471964,-21.032583801878502,-21.65853674617435,-23.60969645434864
399001.SZ,2012-06,9500.320313,-6.321505953172091,77.59097859064738,81.92765919367473,70.51085557937623,-0.11563419129990704,18.59384817994694,-11.790129356840751
399001.SZ,2012-07,9059.219727,-4.64300751414044,81.20776933239353,89.00009404459307,77.46019707956621,4.661354718603983,8.632536216126097,9.8557044062058
399001.SZ,2012-08,8210.990234,-9.363162817123694,74.8681123795048,78.25724669425718,70.49690803404778,-7.806712344159738,-12.070602245603512,-8.989505976038025
399001.SZ,2012-09,8679.219727,5.702472901029143,68.97198734283447,65.10240313212077,68.31967938741049,-7.87534886252107,-16.80974493458861,-3.0884030340532886
399001.SZ,2012-10,8469.799805,-2.4128888147458616,81.94055532640026,86.90206847652313,75.07558896464687,18.802659577001602,33.48519301224788,9.888672836016443
399001.SZ,2012-11,7903.25,-6.6890578058946275,79.75129572550456,87.46022033691406,73.34758491516114,-2.6717656381202715,0.6422768412488677,-2.301685638855866
399001.SZ,2012-12,9116.480469,15.351032410717114,74.97084549934634,85.26028196273312,64.21883093926215,-5.994197564654025,-2.515358829084069,-12.44588214657365
399001.SZ,2013-01,9667.669922,6.04607726495201,90.24035970626339,109.75873522604665,83.89209476594002,20.367269576878645,28.73372301773727,30.634727445108332
399001.SZ,2013-02,9641.44043,-0.2713114143492845,82.87265164511544,87.37166687420437,78.62591293879917,-8.164537558505069,-20.3966165478642,-6.2773278481525026
399001.SZ,2013-03,8889.769531,-7.796251031755852,74.79130831072408,70.25588681620937,79.46081779849145,-9.751520162523587,-19.589622895300696,1.0618698447955044
399001.SZ,2013-04,8691.389648,-2.2315525988409246,93.84421526590982,83.1100798924764,99.8020144144694,25.47476088535521,18.296250547507608,25.599027520157392
399001.SZ,2013-05,9257.950195,6.518641666587488,83.38529759068643,96.31220405332503,76.66901059304514,-11.144978564302333,15.885105847484283,-23.178894691799336
399001.SZ,2013-06,7694.470215,-16.887971387493504,82.57989651362101,85.31224797566732,78.08507897059123,-0.965878998260461,-11.421144584716792,1.8469892419278766
399001.SZ,2013-07,7765.399902,0.921826779727164,77.08005560598066,75.28471995938209,75.0804361527966,-6.660023976577866,-11.753913716053145,-3.847909046651865
399001.SZ,2013-08,8202.480469,5.6285648197902605,88.84743185966245,104.42809732498661,78.84740774093136,15.266434567502763,38.71087968624718,5.017247875956099
399001.SZ,2013-09,8514.570313,3.8048227628154185,98.07846705118816,97.374010403951,98.14722569783528,10.38976028717007,-6.754970263494176,24.47742863064981
399001.SZ,2013-10,8444.410156,-0.8240011465156405,73.56673326799947,80.33374651016727,65.35439909658125,-24.991962578693006,-17.499807005065403,-33.411873201809016
399001.SZ,2013-11,8542.610352,1.1629017798268082,76.75024941762288,52.19944121042887,91.32140051523844,4.327385501849101,-35.02177667784688,39.732599148043505
399001.SZ,2013-12,8121.790039,-4.9261325948394274,70.2421502144106,68.61865160542149,68.88867827384702,-8.47958052592066,31.45476276039567,-24.564584111528333
399001.SZ,2014-01,7572.629883,-6.7615655337430525,78.61989428920131,86.78251980197045,68.41249278283888,11.926947066993353,26.4707448654002,-0.6912391164121345
399001.SZ,2014-02,7365.930176,-2.7295630473638477,70.26414687292916,61.49816117967878,73.86041593551636,-10.628031863710918,-29.135312825656822,7.963345481315476
399001.SZ,2014-03,7189.580078,-2.394132089041401,119.53876396917528,75.00083989481772,150.81426780454575,70.12768145517792,21.956231627297342,104.18821894560378
399001.SZ,2014-04,7312.859863,1.714700770594857,92.7823445002238,61.30099623998006,112.3606637954712,-22.3830484610423,-18.266253650026478,-25.49732500038402
399001.SZ,2014-05,7364.830078,0.7106688214134627,83.18502376925561,75.96359517497402,92.24833537686256,-10.343908404842095,23.919022257963118,-17.89979494533681
399001.SZ,2014-06,7343.279785,-0.29261086504052125,98.1738182067871,105.45366484324137,96.13338797887167,18.018621331537332,38.82131908098889,4.211515130476329
399001.SZ,2014-07,7956.910156,8.356352869101524,136.12800659671908,115.96761592741936,161.79567853866084,38.660193810520525,9.970209285573105,68.30331473828896
399001.SZ,2014-08,7841.700195,-1.447923361471215,132.44592408211,107.58255644767515,154.04245942638767,-2.7048677246242936,-7.230518117223495,-4.791981579669047
399001.SZ,2014-09,8080.350098,3.043343880350924,130.56609942118328,121.00510635375977,142.43847586313885,-1.419314844118058,12.476511387431977,-7.53297734044166
399001.SZ,2014-10,8225.610352,1.7976975284270669,80.79179345407793,74.09397866649013,83.08987451368763,-38.12192153075063,-38.76789096000993,-41.66613058010812
399001.SZ,2014-11,9002.230469,9.44148924840782,84.14203809102376,77.99142316182454,87.09242757161458,4.1467635433172,5.26013660688609,4.817136963262114
399001.SZ,2014-12,11014.62012,22.354344936289362,85.45243663172567,94.30592924548733,80.33614915417087,1.5573648683008257,20.918333609340344,-7.7575957012888885
399001.SZ,2015-01,11150.69043,1.235360897766502,108.33973257003292,146.6483586834323,81.6583960748488,26.783666844919374,55.50279802841731,1.6458928323044741
399001.SZ,2015-02,11757.67969,5.4435127924181925,112.50795323508126,110.62664944784981,116.82035664149693,3.8473610430540095,-24.56332246673284,43.05982269651534
399001.SZ,2015-03,13160.66016,11.932460374756126,103.47884836504537,80.65029876462874,119.2300068024666,-8.025303643352133,-27.096862132981926,2.0626971447831766
399001.SZ,2015-04,14818.63965,12.597996375890009,99.56071904500325,92.08395849863687,107.84801419576009,-3.786405996924136,14.17683493941706,-9.546248391618018
399001.SZ,2015-05,16100.4502,8.649987989956953,74.41008684712071,71.70904147240424,75.1276002699329,-25.261601602650142,-22.126456506031122,-30.339375434799198
399001.SZ,2015-06,14337.96973,-10.946777562778953,85.28621266682943,88.44556840260823,80.42666390736898,14.61646704169861,23.33949330035976,7.053417942802098
399001.SZ,2015-07,12374.25,-13.695939989963978,106.23084825085056,89.69054517438335,118.30285398421749,24.558055668202016,1.4076191653921155,47.09407084256565
399001.SZ,2015-08,10549.16016,-14.749094611794655,80.77308187177104,72.6687409493231,83.29964871560374,-23.96457036562888,-18.978370788097155,-29.58779445277242
399001.SZ,2015-09,9988.25,-5.31710725301946,96.26670481363932,79.88457260131835,111.3503412882487,19.18166619724222,9.929760111059792,33.674442815976114
399001.SZ,2015-10,11546.04981,15.596323780442024,86.38631562263735,101.0595084159605,75.2390812904604,-10.263558111944526,26.506915071474868,-32.43030922043458
399001.SZ,2015-11,12037.86035,4.259556715007795,146.2837247212728,206.72467168172201,112.25876941680909,69.33668679688365,104.55736914021405,49.20273811350009
399001.SZ,2015-12,12664.88965,5.2088102185036345,140.49793341852003,194.36913816390498,108.1629870014806,-3.9551845660048213,-5.976806453387384,-3.648518896658426
399001.SZ,2016-01,9418.200195,-25.635355259490954,115.96384011545489,110.91858869983304,120.46343551143524,-17.462244964117836,-42.934053344261315,11.37214203393464
399001.SZ,2016-02,9097.360352,-3.4065940026453245,101.22297576378132,113.22725730106748,90.85711604151233,-12.711604183681224,2.0814082006417767,-24.57701736981631
399001.SZ,2016-03,10455.37012,14.927514305855215,105.2873266896894,122.04758010372039,93.74349009606146,4.015245447232085,7.78992886774601,3.1768277272089085
399001.SZ,2016-04,10141.54004,-3.0016161685149423,83.62793006896973,90.3290501912435,79.78639167149862,-20.571703453499047,-25.98865941096199,-14.888605502377427
399001.SZ,2016-05,10159.92969,0.181329955090348,84.68827352216167,88.0693675010435,82.82368420016381,1.2679298080407353,-2.5016123665817624,3.806780160168821
399001.SZ,2016-06,10489.99023,3.2486498437569233,88.54716021219889,97.87790400187174,80.03160365422566,4.556577350732516,11.137285050573364,-3.3711136770858907
399001.SZ,2016-07,10329.44043,-1.5305047619667667,112.01366116923671,143.21993846278036,94.82303280984202,26.501697966147653,46.32509750110867,18.481985216143258
399001.SZ,2016-08,10757.87988,4.1477508186762435,98.61115221823415,123.22047128985005,80.60763149876749,-11.965066413420121,-13.964164059550777,-14.991506693929601
399001.SZ,2016-09,10567.58008,-1.7689340476257587,103.71691958109538,119.65013109842936,94.2956667582194,5.177677420867943,-2.897521940994874,16.98106619056434
399001.SZ,2016-10,10704.29981,1.2937657341130837,86.16627822383758,100.4282025367983,80.40413419661984,-16.921676258939698,-16.065112829519823,-14.731888578950725
399001.SZ,2016-11,11012.19043,2.876326574040533,83.57939580281575,85.52786210378011,80.94508310953776,-3.0021981619094418,-14.836808841180337,0.6727874360229924
399001.SZ,2016-12,10177.13965,-7.582967124552365,101.61987716920915,112.50576536117062,94.95736854307113,21.584843002401332,31.54282428415589,17.310854341296356
399001.SZ,2017-01,10052.04981,-1.229125710189094,104.88912440884498,102.22949655594364,108.44574915978217,3.2171336265169437,-9.133993064477785,14.204669762508138
399001.SZ,2017-02,10391.33984,3.3753317623084866,113.19088404519218,94.91658476420811,125.99899278368268,7.91479544055298,-7.153426396591556,16.186197946807358
399001.SZ,2017-03,10428.71973,0.3597215621426564,98.49747651623142,99.26259293094758,97.23793039014262,-12.981087348955,4.578765847439437,-22.826422464279194
399001.SZ,2017-04,10234.65039,-1.860912413263216,115.10228830973307,101.26866887410482,124.87095286051432,16.858108837707487,2.0209787835713477,28.417945918327536
399001.SZ,2017-05,9864.839844,-3.6133187935890043,101.37748035307854,98.86025521063036,100.89005654858005,-11.924009642381684,-2.378241651885993,-19.204543380654638
399001.SZ,2017-06,10529.61035,6.73878660487659,126.94453862508138,146.7019323984782,113.13888193766276,25.21966237763813,48.393236580177735,12.140765708843393
399001.SZ,2017-07,10505.04004,-0.2333449119510944,101.59804805632561,69.98286450293756,124.43094007430538,-19.96658607237466,-52.29588093437852,9.980705079677499
399001.SZ,2017-08,10816.63965,2.966191550089503,137.11038946336316,109.75087941077447,156.3583743187689,34.9537634693037,56.82536030826179,25.658758364597812
399001.SZ,2017-09,11087.19043,2.5012461240677686,118.73107655843098,86.45641419092814,146.35588200887045,-13.40475581527194,-21.22485518558812,-6.397158037411099
399001.SZ,2017-10,11367.62012,2.529312468929956,91.91498454924553,71.24007597277242,109.52413552807224,-22.585571348701183,-17.60001078063723,-25.16588057497128
399001.SZ,2017-11,10944.09961,-3.7256743762475453,93.25364055633545,80.09026870727538,105.41860446929931,1.45640671502556,12.423053476087631,-3.748517200321233
399001.SZ,2017-12,11040.4502,0.8803884598415079,84.61367348701724,64.52695954230524,98.77827345940375,-9.265018521286283,-19.432209950316203,-6.29901244028458
399001.SZ,2018-01,11159.67969,1.0799332259114003,91.99991103141538,75.9898567199707,106.7695834867416,8.729366354164325,17.76450844572981,8.09014953133611
399001.SZ,2018-02,10828.73047,-2.965579919794281,65.82219927651542,53.66386883599417,76.22563787869045,-28.45406203269154,-29.380221055357104,-28.60734734611382
399001.SZ,2018-03,10868.65039,0.36864820036470736,109.2456529678837,64.72115756619361,142.5100219480453,65.97083380479091,20.60471779251023,86.95812316433921
399001.SZ,2018-04,10324.46973,-5.006883471941359,122.0270450592041,94.80569979349772,144.06638272603354,11.699680256456425,46.483319147274415,1.092106194858089
399001.SZ,2018-05,10295.73047,-0.278360639835018,122.07622054315382,62.3412499273977,166.9032696139428,0.0402988402496085,-34.24314143222706,15.851641761102208
399001.SZ,2018-06,9379.469727,-8.899424335843175,103.35734113057454,56.24654754002889,136.8462231318156,-15.333763880707775,-9.776355774814693,-18.008662473569824
399001.SZ,2018-07,9178.780273,-2.1396673782345,109.5580127469955,85.10936841657085,127.5609563396823,5.999256123072527,51.3148311120806,-6.7851830906501265
399001.SZ,2018-08,8465.469727,-7.771299941651854,113.04493135021579,67.86267332876882,146.81783097790134,3.182714359079064,-20.264155883976787,15.096213755986486
399001.SZ,2018-09,8401.089844,-0.7604998313875511,73.96346220970153,49.602893877029416,88.1794579188029,-34.571624462700555,-26.906955703436154,-39.939544582922316
399001.SZ,2018-10,7482.830078,-10.930245754434054,92.58265267649004,61.918164991563366,115.57533417978594,25.17349771161239,24.8277270779095,31.06832011397669
399001.SZ,2018-11,7681.75,2.6583514516096862,79.83305384318034,48.951593685150144,103.46333103179931,-13.771045076727717,-20.94146573655724,-10.479747459908284
399001.SZ,2018-12,7239.790039,-5.753376001562138,86.58019570381411,64.75931516770393,99.9929014944261,8.45156427798377,32.292557386848046,-3.3542603961847828
399001.SZ,2019-01,7479.220215,3.3071425374246344,87.5074286307058,54.891605531015706,113.59607076644897,1.0709526807535674,-15.237513879098808,13.60413496230144
399001.SZ,2019-02,9031.929688,20.76031228343769,98.55523300170898,57.736959321158274,130.96962765284948,12.624990293825844,5.183586383777472,15.294153018831214
399001.SZ,2019-03,9906.860352,9.68708453479714,79.65598315577353,67.75160512616557,85.8987022830594,-19.17630273940678,17.345294803804002,-34.41326525662569
399001.SZ,2019-04,9780.820313,-1.2722500824850602,78.96416734059652,57.763711071014406,93.91384995778402,-0.8685045212788456,-14.741929783880291,9.330929876347316
399001.SZ,2019-05,8922.69043,-8.77359828254315,105.10344554531959,63.40447973435925,133.1031727944651,33.10270858929771,9.765246309071296,41.729013190596916
399001.SZ,2019-06,9178.30957,2.864821345146673,103.3317710240682,51.50454092025757,138.8043354034424,-1.685648374379367,-18.768293445444108,4.283265747376963
399001.SZ,2019-07,9326.610352,1.6157744611789093,93.06078184804609,47.329337519984094,126.32542345600743,-9.939817225846037,-8.10647629446455,-8.990289756558633
399001.SZ,2019-08,9365.679688,0.41890177165622156,106.01592488442698,74.11447860348609,125.86253258489793,13.921162899248628,56.593103742879094,-0.3664273259061712
399001.SZ,2019-09,9446.240234,0.860167640616849,92.55197461446126,70.08315865198772,112.63771381378174,-12.699931906120154,-5.439314999523937,-10.507351552135392
399001.SZ,2019-10,9635.330078,2.0017471429469413,95.20806701721683,69.20361838802215,118.00913903021043,2.8698387190764008,-1.2549951812718674,4.768762641355617
399001.SZ,2019-11,9582.160156,-0.5518225278177247,73.70891914367675,52.628954823811846,86.17964719136556,-22.581225044357122,-23.95057361202817,-26.972056656303966
399001.SZ,2019-12,10430.76953,8.85613849261986,72.31251805828464,60.52569272441249,79.17934866874448,-1.8944804802661475,15.004550113215975,-8.122913879046889
399001.SZ,2020-01,10681.90039,2.4075966713455133,139.8703630508915,84.9525350447624,191.54257983546103,93.42482713456963,40.35780710775339,141.90976947385673
399001.SZ,2020-02,10980.76953,2.797902330935309,75.72699855935984,56.10202249987372,87.16311290346343,-45.859153499296525,-33.960743525413385,-54.49413233426306
399001.SZ,2020-03,9962.299805,-9.275030517829286,82.76741433912709,64.03543063132993,98.19669649677891,9.297101316181845,14.141037663079015,12.658546976787765
399001.SZ,2020-04,10721.78027,7.623545565440848,69.76431941986084,47.72460098266602,82.26346549987792,-15.71040369340041,-25.47157017272198,-16.225831993669605
399001.SZ,2020-05,10746.08008,0.2266396940440174,69.50140085527974,42.106849024372714,85.36720494301089,-0.37686680923350035,-11.771186856719284,3.772925714073616
399001.SZ,2020-06,11992.34961,11.597433861669115,71.60573234558106,51.320197105407715,86.46775321960449,3.027754065969246,21.88087756388999,1.289193288369117
399001.SZ,2020-07,13637.87988,13.721500152295851,68.53134112204275,36.44394225458945,92.3572107745755,-4.293498750492198,-28.98713506548618,6.811160618471734
399001.SZ,2020-08,13758.23047,0.8824728701159357,64.93029563657699,27.294767964270807,89.9976692199707,-5.254596548829982,-25.104787584187527,-2.5547994951514386
399001.SZ,2020-09,12907.4502,-6.18379138113101,83.04108727773031,49.94818175633748,105.76334724426269,27.892667765632396,82.9954437484879,17.517873697104093
399001.SZ,2020-10,13236.59961,2.550073057806568,76.71051840628347,43.048690057569935,98.63585779743809,-7.62341761045866,-13.813299015418378,-6.739092164285898
399001.SZ,2020-11,13670.11035,3.2750914341512116,70.364892578125,62.07505849202474,79.94887498219808,-8.272171743840929,44.197322633999846,-18.94542535800341
399001.SZ,2020-12,14470.67969,5.856348774829012,62.28910067773634,29.27726056498866,85.56250313789614,-11.477018729790899,-52.8357100642118,7.021522387836021
399001.SZ,2021-01,14821.99023,2.4277404208094877,74.98195703567997,47.25387308674474,95.04665202479208,20.377331218205175,61.40127926877659,11.084468708928341
399001.SZ,2021-02,14507.4502,-2.1221173750564537,72.32457787649972,46.01375893184117,91.39712776456561,-3.544024808415902,-2.6243651025749215,-3.8397188985410335
399001.SZ,2021-03,13778.66992,-5.023489792851398,77.55295372009277,49.825385385943996,99.19816903145083,7.229044395559336,8.283666760954866,8.535324312357284
399001.SZ,2021-04,14438.57031,4.7892894875298575,84.63264045715331,65.75086024602254,105.25555461247762,9.128842161979843,31.96257236491182,6.106348171715048
399001.SZ,2021-05,14996.37988,3.863329665082338,90.02756192607265,52.68410350430396,115.80485919214064,6.3745163092844725,-19.87313427204783,10.022563292267739
GDAXI,2000-02,7644.549805,11.834362680705791,63.89095319550613,69.82025521377037,56.801463094250906,-2.9042100082795064,5.873836985806324,-14.821458008439558
GDAXI,2000-03,7599.390137,-0.5907433289330188,50.673104070848034,41.77679486428538,55.219184998543035,-20.688138873451322,-40.16522177357223,-2.785629118535893
GDAXI,2000-04,7414.680176,-2.4305892666397377,49.652309608459475,41.48203840255737,54.45606384277344,-2.0144699660817,-0.7055506835446423,-1.3819855468524822
GDAXI,2000-05,7109.669922,-4.1135995991744,79.68136535152313,82.95394897460938,78.51787874775547,60.478668524912834,99.97558502210744,44.1857402225283
GDAXI,2000-06,6898.209961,-2.9742584862577637,64.1265432993571,52.05603179931641,72.9901512145996,-19.521279515661185,-37.24707208905779,-7.040087711633303
GDAXI,2000-07,7190.370117,4.235303907126187,51.13137294400123,40.80166629052931,56.502953067902595,-20.264885157915803,-21.61971460324582,-22.58825043151742
GDAXI,2000-08,7216.450195,0.3627084221762056,47.5130286985828,41.88413973777525,50.82666443240258,-7.076563833678429,2.6530128439808287,-10.046003487071765
GDAXI,2000-09,6798.120117,-5.796895519210333,52.75809377034505,36.65586573282878,63.30135205586751,11.039214328003254,-12.482705954280583,24.54358900544371
GDAXI,2000-10,7077.439941,4.1087803568152115,74.84650722626716,74.61284114468482,80.27979493910267,41.86734560970407,103.54952653010727,26.82161175364879
GDAXI,2000-11,6372.330078,-9.962781300555578,45.440477244059245,47.08891073862711,44.53256746927897,-39.28844654475468,-36.88899924435919,-44.52829942694827
GDAXI,2000-12,6433.609863,0.961654281085722,46.011570776662516,44.53382098290228,46.60758584545505,1.2567947504951382,-5.426096538752367,4.659552534462641
GDAXI,2001-01,6795.140137,5.619400021116894,47.34544200281943,39.250703688590754,53.58126591097924,2.8989908486964033,-11.863157433402927,14.962542983127358
GDAXI,2001-02,6208.240234,-8.637053705548926,56.336307116917204,45.95857455049242,65.78157465798515,18.989927506775352,17.089810453134604,22.769728448140224
GDAXI,2001-03,5829.950195,-6.093353748269259,61.72149381329936,57.44915543833086,65.804611175291,9.558998400811113,25.002039336999694,0.035019710953454464
GDAXI,2001-04,6264.509766,7.453915667627764,49.026970354715985,47.12476806640625,50.69535102844238,-20.567427445911946,-17.97134752138766,-22.96079237760469
GDAXI,2001-05,6123.259766,-2.25476542101698,59.95146006922568,56.56440058062154,60.64858498111848,22.282612275385794,20.031149014703598,19.633425453730236
GDAXI,2001-06,6058.379883,-1.0595644391938497,70.94172350565593,62.602798779805504,78.85646438598633,18.33193624265337,10.675262421595733,30.02193606089316
GDAXI,2001-07,5861.189941,-3.2548296047483105,59.984781203731416,53.3461978666244,62.87733785567745,-15.444990282835402,-14.786241340007166,-20.26355943641387
GDAXI,2001-08,5188.169922,-11.482651573737822,64.13564220551521,73.31873946036062,56.88255968401509,6.919856867837648,37.43948471017813,-9.534083942011339
GDAXI,2001-09,4308.149902,-16.962050843175913,472.49111404418943,791.8359584172566,249.4176373163859,636.705984061322,979.9912331353685,338.47822373309316
GDAXI,2001-10,4559.129883,5.8257021391824315,504.05423072076616,840.6995652721774,257.8192534908172,6.680150322070344,6.170925472062505,3.368493208751655
GDAXI,2001-11,4989.910156,9.448738773735887,296.1777104695638,494.21396484375,141.4245381673177,-41.24090377218973,-41.21396212644078,-45.14585848323587
GDAXI,2001-12,5160.100098,3.410681488831191,231.22251793646043,376.6929409888483,121.45619632351783,-21.93115492388762,-23.77938144505022,-14.119432244619079
GDAXI,2002-01,5107.609863,-1.0172328831439703,169.9862031013735,259.16573752126385,104.05673919185516,-26.483715938044828,-31.199736092496554,-14.325705611030715
GDAXI,2002-02,5039.080078,-1.341719254957896,143.41856629507882,209.38243239266532,93.08014828818185,-15.629290096238414,-19.20906119950132,-10.548659307337282
GDAXI,2002-03,5397.290039,7.108637994539935,150.27259728216356,217.83082137569303,97.68620583318895,4.7790402345696315,4.034908223429179,4.948485396420366
GDAXI,2002-04,5041.200195,-6.597567324100595,154.13523864746094,219.28201649983723,99.5971280415853,2.5704229747520735,0.6662028426368982,1.9561842863049517
GDAXI,2002-05,4818.299805,-4.421573858960793,159.16512766192037,205.2949966922883,137.87667772846837,3.2632959591828437,-6.378553075536553,38.434391070895146
GDAXI,2002-06,4382.560059,-9.04343365159278,147.7977030436198,185.49468332926432,127.91307754516602,-7.141906512616192,-9.644810483473298,-7.2264579822009285
GDAXI,2002-07,3700.139893,-15.571267862001935,119.37826931861139,161.98243344214654,92.84361993112871,-19.228603110713394,-12.675430618883077,-27.416631893368603
GDAXI,2002-08,3712.939941,0.3459341638464952,127.00253000567037,157.38569099672378,101.13534890451739,6.386640324555559,-2.8378030553939837,8.930854892925822
GDAXI,2002-09,2769.030029,-25.42217022087835,170.25116170247395,185.25534108479818,167.88976720174153,34.05336231874485,17.707867793810127,66.00503090195247
GDAXI,2002-10,3152.850098,13.861173948287275,168.296264894547,195.84739069784843,161.10799457180886,-1.1482428597716532,5.717540747287764,-4.039419878272565
GDAXI,2002-11,3320.320068,5.3117009941650695,156.04842834472657,175.04123814900717,151.88629328409831,-7.277545082473935,-10.623655732508986,-5.723925316195444
GDAXI,2002-12,2892.629883,-12.880992682660853,175.05461046772618,174.67416357224988,183.75799191382623,12.179669045440855,-0.20970748415570784,20.983920234403875
GDAXI,2003-01,2747.830078,-5.005818609943469,205.2729772752331,176.48827115951045,244.28261073943108,17.26225132075463,1.0385666375383629,32.93713552006381
GDAXI,2003-02,2547.050049,-7.306857531239242,236.19078636169434,210.63462039402552,291.2838772365025,15.061801848864963,19.34765920147381,19.240528973716554
GDAXI,2003-03,2423.870117,-4.836180272482737,349.2410371841923,413.45056693784653,352.7903245495212,47.86395462919402,96.28803952760548,21.115637396943754
GDAXI,2003-04,2942.040039,21.377792414113905,252.85915400187176,326.76046600341795,210.79934641520182,-27.597525181866878,-20.967464520966683,-40.2479796790425
GDAXI,2003-05,2982.679932,1.3813507790945367,159.68020999047064,183.58484895767705,150.55725589875252,-36.85013674083216,-43.81668896391011,-28.577930406763798
GDAXI,2003-06,3220.580078,7.97605346278234,145.7216801961263,176.93343124389648,127.7050184249878,-8.741552754206271,-3.623075516059593,-15.178436494042181
GDAXI,2003-07,3487.860107,8.299126943801461,133.95684691398375,166.529414761451,106.6518937387774,-8.073495492440319,-5.880186920754349,-16.485745780285622
GDAXI,2003-08,3484.580078,-0.09404130037833358,137.39681588449787,179.2770211004442,108.98332251271894,2.5679680059377485,7.654867674430843,2.186017230647508
GDAXI,2003-09,3256.780029,-6.537374487050029,118.71830571492514,145.99144999186197,97.7679594039917,-13.59457280674885,-18.56655744515813,-10.290898506437395
GDAXI,2003-10,3655.98999,12.257811625140015,107.55338336575416,129.5931615521831,91.48407450029927,-9.404549940243411,-11.232362196959455,-6.4273458728196236
GDAXI,2003-11,3745.949951,2.4606183618133937,117.27323557535807,152.34808400472005,93.18425509134929,9.037235190035675,17.55873703519013,1.85844432524096
GDAXI,2003-12,3965.159912,5.851919109102899,131.9601605323053,166.63024114793348,112.74830061389554,12.52368017722989,9.374687733369157,20.995011982837084
GDAXI,2004-01,4058.600098,2.3565300788302768,114.1432640321793,127.11111671693864,107.96992640341482,-13.501723875035932,-23.716658008020264,-4.238089784469723
GDAXI,2004-02,4018.159912,-0.9964072592401507,114.83697246683055,130.29377562424233,103.49829351490942,0.6077524070589702,2.503839939028385,-4.141554076639597
GDAXI,2004-03,3856.699951,-4.018256230116912,137.0413291685043,182.14090384206463,107.18084593742124,19.33554692769983,39.792482771660254,3.558080329103519
GDAXI,2004-04,3985.209961,3.3321236194866266,148.72968673706055,203.51488087972004,120.71956570943196,8.529074870679644,11.734858335933641,12.631659746290346
GDAXI,2004-05,3921.409912,-1.600920644692727,121.83138078258884,160.97313985516948,91.7239502937563,-18.08536449217786,-20.903503881710396,-24.018985858073037
GDAXI,2004-06,4052.72998,3.348797267996506,136.9921531677246,177.06919593811034,107.51701380411784,12.444061856436273,9.9992185636826,17.21803679386078
GDAXI,2004-07,3895.610107,-3.876889745316814,130.39895802159464,159.34060545890563,120.38267381729618,-4.812826861738328,-10.012238653526872,11.96616196634508
GDAXI,2004-08,3785.209961,-2.8339629215362816,139.9520955239573,177.53836158014113,126.08562567926222,7.326084232038577,11.420664600103292,4.737352711255904
GDAXI,2004-09,3892.899902,2.8450189582495344,152.970458984375,188.2974100748698,129.69852345784506,9.302013958189859,6.060126047672232,2.8654319309747045
GDAXI,2004-10,3960.25,1.7300752574038292,118.0625233804026,147.26095236501385,96.84527255642799,-22.82005024743897,-21.793426523253423,-25.33047410681982
GDAXI,2004-11,4126.0,4.1853418344801385,124.46195271809896,154.47430343627929,99.13031984965006,5.420373167086323,4.898346068946902,2.3594825363217
GDAXI,2004-12,4256.080078,3.152692147358205,107.17075778592017,141.9146915558846,79.30897829609532,-13.892755620942731,-8.130550907824963,-19.995236153396423
GDAXI,2005-01,4254.850098,-0.028899362264300787,99.38704164566532,126.41269216229838,77.36354717131584,-7.26291042543833,-10.923463401589872,-2.4529771616982887
GDAXI,2005-02,4350.490234,2.2477909631870574,109.60796138218471,108.7996129989624,105.78578090667725,10.283956104618763,-13.932999022537196,36.73853484564569
GDAXI,2005-03,4348.77002,-0.03954069328914178,90.47840487572455,87.14632021996283,87.85526915519468,-17.45270714392596,-19.901994301400748,-16.94983162935727
GDAXI,2005-04,4184.839844,-3.7695756557850735,86.93658548990885,102.42798690795898,72.97031523386637,-3.9145466707558807,17.535641951862413,-16.942585304740586
GDAXI,2005-05,4460.629883,6.590217291001288,98.79405889203471,105.33132522336898,90.99365062098349,13.63922143399825,2.834516622902017,24.69954436862878
GDAXI,2005-06,4586.279785,2.8168645526692737,81.75722109476725,95.1893081665039,69.31578687032064,-17.244799928592734,-9.628680770281385,-23.82349054326638
GDAXI,2005-07,4886.5,6.546051027717681,164.77051716466104,237.00151295815743,116.65942007495511,101.53634744222848,148.97913171466425,68.30137165319535
GDAXI,2005-08,4829.689941,-1.1625920188273908,116.88755367648217,143.29871208437027,94.36514368364888,-29.06039521641346,-39.53679438760814,-19.11056679090457
