Index,Date,Open,High,Low,Close,Adj Close,Volume,price_for_return,return_1d,abs_return_1d,volatility_20,return_z_20,intraday_range,open_close_return,volume_z_20,conflict_count,total_deaths_sum,total_deaths_max,total_deaths_mean,log_deaths_sum,death_uncertainty_sum,conflict_duration_mean,is_conflict_day,is_high_intensity_conflict_day,is_conflict_window_3d,is_high_intensity_conflict_window_3d,dbscan_cluster,is_market_anomaly
KS11,1999-05-11,813.679993,820.359985,781.390015,781.409973,781.409973,367400.0,781.409973,-0.04031982880133411,0.04031982880133411,0.02810940826341337,-1.670588522978436,0.049871349671141325,-0.03965935045425153,0.7660987743387148,18.0,117.0,30.0,6.5,27.528614262711955,123.0,0.1111111111111111,1,0,1,1,-1,1
KS11,1999-05-12,782.280029,787.039978,760.890015,773.130005,773.130005,298300.0,773.130005,-0.010596189306634418,0.010596189306634418,0.028342627621671623,-0.5890141096998005,0.03382350035683852,-0.011696609475888882,-1.0971491222791447,16.0,71.0,20.0,4.4375,17.561148345896818,175.0,1.3125,1,0,1,1,-1,1
KS11,1999-05-13,773.549988,774.01001,742.369995,742.369995,742.369995,293500.0,742.369995,-0.03978633580519231,0.03978633580519231,0.030096992432959685,-1.4642086611068001,0.042620277237902036,-0.04030766399546498,-1.3166984435166587,11.0,98.0,87.0,8.909090909090908,10.651122918380143,82.0,0.09090909090909091,1,0,1,0,-1,1
KS11,1999-05-14,744.02002,758.159973,729.700012,737.830017,737.830017,255100.0,737.830017,-0.006115519256674751,0.006115519256674751,0.028133839723482684,-0.26924830283478357,0.038572517170984144,-0.00831967263461546,-2.0176349299365524,11.0,70.0,40.0,6.363636363636363,12.421054984563677,10.0,0.0,1,0,1,0,-1,1
KS11,1999-05-17,736.25,736.25,716.419983,717.830017,717.830017,173400.0,717.830017,-0.02710651442634382,0.02710651442634382,0.028834430256469566,-0.9361690680954559,0.02762494814980689,-0.02501865263157895,-2.9310862686284085,41.0,123.0,25.0,3.0,43.291618316650535,39.0,0.24390243902439024,1,0,1,0,-1,1
KS11,1999-05-18,717.080017,729.289978,713.150024,729.289978,729.289978,169100.0,729.289978,0.015964728039507436,0.015964728039507436,0.025844040456938295,0.7017932798416794,0.02213105141560027,0.017027334063891536,-2.3805280522216283,12.0,20.0,9.0,1.6666666666666667,7.3777589082278725,36.0,0.5,1,0,1,0,-1,1
KS11,1999-05-20,735.0,735.140015,704.599976,708.599976,708.599976,198000.0,708.599976,-0.03589213953827697,0.03589213953827697,0.025935030493886183,-1.3043375680789109,0.0430991250837976,-0.035918400000000045,-1.5355727605262648,5.0,8.0,4.0,1.6,4.0943445622221,1.0,0.0,1,0,1,0,-1,1
KS11,1999-05-24,706.76001,708.169983,692.030029,695.599976,695.599976,134700.0,695.599976,-0.020957387450314502,0.020957387450314502,0.026002887014676963,-0.6713107951773577,0.02320292489486801,-0.015790415193411973,-1.871713230951204,34.0,106.0,15.0,3.1176470588235294,36.18578500705613,182.0,0.4411764705882353,1,0,1,0,-1,1
KS11,1999-06-01,733.280029,761.030029,728.340027,753.719971,753.719971,160900.0,753.719971,0.024048192330420548,0.024048192330420548,0.02388950885977595,1.0032295840417844,0.04337154813163369,0.027874674328543556,-1.007328836300591,37.0,196.0,50.0,5.297297297297297,43.138141105822505,5143.0,65.05405405405405,1,0,1,0,-1,1
KS11,1999-06-07,816.349976,842.320007,812.820007,842.320007,842.320007,260400.0,842.320007,0.05620063573667711,0.05620063573667711,0.025497924112717594,2.1254786938454298,0.0350223190175275,0.03181237430452263,0.7362944754959518,22.0,93.0,24.0,4.2272727272727275,26.656558751199025,61.0,0.09090909090909091,1,0,1,0,-1,1
KS11,1999-06-08,850.01001,854.559998,830.669983,853.599976,853.599976,307700.0,853.599976,0.013391548231383776,0.013391548231383776,0.02356035768468491,0.36929142580867463,0.027987366063374805,0.004223439674551602,1.8515095614253756,19.0,148.0,50.0,7.7894736842105265,29.54653042907385,74.0,0.0,1,0,1,0,-1,1
KS11,1999-06-09,847.080017,847.280029,803.460022,803.460022,803.460022,251000.0,803.460022,-0.058739404181988863,0.058739404181988863,0.027357804178441587,-2.2305574376379425,0.05453912553224712,-0.051494539033612945,0.8106645629553512,18.0,168.0,65.0,9.333333333333334,22.161966217146045,31.0,0.1111111111111111,1,0,1,0,-1,1
KS11,1999-06-10,807.349976,856.059998,793.150024,856.059998,856.059998,232300.0,856.059998,0.065466824185062,0.065466824185062,0.028918066675190167,2.0029145596225097,0.07348780943739404,0.059596022702325335,0.51626450530163,7.0,171.0,100.0,24.428571428571427,11.737987175440342,24.0,1.4285714285714286,1,0,1,0,-1,1
KS11,1999-06-11,848.659973,867.73999,832.799988,848.609985,848.609985,285100.0,848.609985,-0.008702676234615847,0.008702676234615847,0.028988098133310124,-0.5560808341677574,0.04117321574998914,-5.8902271334039715e-05,1.6292887670373832,6.0,84.0,39.0,14.0,12.950863059241957,2.0,0.0,1,0,1,0,-1,1
KS11,1999-06-14,834.619995,840.890015,811.02002,821.909973,821.909973,208800.0,821.909973,-0.03146323101536452,0.03146323101536452,0.02927612421558211,-1.320613495745028,0.03634217369449039,-0.015228513666270337,-0.10358947829279408,32.0,242.0,30.0,7.5625,58.37154706042989,6.0,0.59375,1,0,1,0,-1,1
KS11,1999-06-15,810.320007,823.409973,789.820007,803.719971,803.719971,208100.0,803.719971,-0.022131380075126605,0.022131380075126605,0.029908299632793393,-0.9169959085926945,0.04179312100233976,-0.008144974754399771,-0.16813694567796983,6.0,11.0,3.0,1.8333333333333333,5.950642552587727,0.0,0.6666666666666666,1,0,1,0,-1,1
KS11,1999-06-16,811.380005,833.52002,808.130005,829.530029,829.530029,175600.0,829.530029,0.03211324706525187,0.03211324706525187,0.030503693755039932,0.8393502173997951,0.030607710525691,0.022369326195066923,-0.8469236386160992,6.0,30.0,13.0,5.0,8.11969625295725,2.0,0.3333333333333333,1,0,1,0,-1,1
KS11,1999-06-21,846.539978,869.700012,846.539978,869.0,869.0,242800.0,869.0,0.03732708718386801,0.03732708718386801,0.028615517952581403,0.8998083720693363,0.026651362485615646,0.026531555016531046,0.5731144624011367,38.0,508.0,200.0,13.368421052631579,65.95258791272464,240.0,0.7894736842105263,1,0,1,1,-1,1
KS11,1999-06-22,870.460022,881.119995,861.169983,875.969971,875.969971,310900.0,875.969971,0.008020680092059917,0.008020680092059917,0.028579713485415176,-0.13075170220480692,0.022774767013103485,0.006329927694255447,2.0460430710439845,13.0,100.0,58.0,7.6923076923076925,16.789752765297504,603.0,0.38461538461538464,1,0,1,1,-1,1
KS11,1999-06-23,880.159973,897.219971,871.669983,888.630005,888.630005,291200.0,888.630005,0.014452589037438512,0.014452589037438512,0.028246572303926583,0.12394449731126715,0.02875211039042057,0.009623286970356179,1.3838270252425862,5.0,19.0,13.0,3.8,5.934894195619588,7.0,0.0,1,0,1,0,-1,1
KS11,1999-06-24,893.280029,902.450012,877.299988,877.299988,877.299988,278600.0,877.299988,-0.012749982485680267,0.012749982485680267,0.028740295749204448,-0.7865287999121099,0.028667530313473605,-0.01788917302661429,1.0045437309403793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,-1,1
KS11,1999-07-01,894.400024,923.98999,894.400024,919.97998,919.97998,279200.0,919.97998,0.04187993204982998,0.04187993204982998,0.030126751045377473,1.0969689355625734,0.03216370643195954,0.028600128928440105,0.8760205370145181,18.0,538.0,323.0,29.88888888888889,35.03762659519045,354.0,33.611111111111114,1,0,1,0,-1,1
KS11,1999-07-05,949.01001,963.059998,945.380005,962.840027,962.840027,349800.0,962.840027,0.03151854956591382,0.03151854956591382,0.02831561729758562,0.8627663663678505,0.018362336945096664,0.014573099181535503,2.1320091159263987,48.0,920.0,202.0,19.166666666666668,99.90897452566395,7.0,1.75,1,1,1,1,-1,1
KS11,1999-07-06,962.159973,989.429993,953.640015,989.429993,989.429993,341900.0,989.429993,0.0276161825997705,0.0276161825997705,0.028658829471343038,0.6914505556674189,0.03617231967214079,0.02834250100320888,1.8052211384070758,10.0,57.0,29.0,5.7,14.816730500623734,0.0,0.2,1,0,1,1,-1,1
KS11,1999-07-09,1004.679993,1027.930054,989.47998,1027.930054,1027.930054,448700.0,1027.930054,0.028845742143193354,0.028845742143193354,0.020817085019180656,0.9131822032177918,0.03740534081125327,0.023141757735788773,2.0983572958462156,7.0,25.0,8.0,3.5714285714285716,9.400630098419315,40.0,0.5714285714285714,1,0,1,0,-1,1
KS11,1999-07-12,1037.73999,1052.599976,1001.409973,1004.25,1004.25,489200.0,1004.25,-0.023036639417101767,0.023036639417101767,0.020006714590723892,-1.6641372788542452,0.05097336619367681,-0.03227204340462974,2.1518855129258827,30.0,272.0,40.0,9.066666666666666,48.083282083436444,236.0,0.5666666666666667,1,0,1,0,-1,1
KS11,1999-07-13,999.640015,1018.349976,976.679993,987.5,987.5,364200.0,987.5,-0.016679113766492448,0.016679113766492448,0.019574636638575324,-1.3900134007608065,0.042197451139240505,-0.012144386797081096,0.6748732965623971,10.0,67.0,50.0,6.7,12.23384344247553,3.0,0.0,1,0,1,0,-1,1
KS11,1999-07-19,1034.410034,1044.280029,1001.789978,1024.579956,1024.579956,379300.0,1024.579956,0.003683263429612671,0.003683263429612671,0.022009977194875734,-0.21874253722111228,0.041470702946291085,-0.009503076804067388,0.6322059359454678,38.0,578.0,311.0,15.210526315789474,57.706320623950695,922.0,1.1578947368421053,1,0,1,0,-1,1
KS11,1999-07-21,989.72998,990.359985,949.549988,965.109985,965.109985,379600.0,965.109985,-0.033391783864288205,0.033391783864288205,0.024866391480045096,-1.5209749657026346,0.04228533289913073,-0.024875466538863363,0.5024858276937482,13.0,66.0,35.0,5.076923076923077,13.389944778149108,163.0,0.38461538461538464,1,0,1,0,-1,1
KS11,1999-07-22,957.98999,977.48999,935.219971,976.659973,976.659973,397400.0,976.659973,0.011967535492858783,0.011967535492858783,0.0245802197236634,0.2563965904520758,0.04328017955948323,0.01948870363457556,0.6658980943226368,10.0,20.0,4.0,2.0,9.234056898593499,30.0,0.0,1,0,1,0,-1,1
KS11,1999-07-23,972.780029,972.780029,902.219971,904.960022,904.960022,413100.0,904.960022,-0.07341342225765612,0.07341342225765612,0.030281126447834067,-2.48126745934964,0.07797035922543773,-0.06212519020591047,0.7948466217434037,11.0,42.0,31.0,3.8181818181818183,10.1095256359474,159.0,0.09090909090909091,1,0,1,0,-1,1
KS11,1999-07-26,891.380005,902.679993,860.130005,872.940002,872.940002,349100.0,872.940002,-0.035382800589615404,0.035382800589615404,0.03089671829885466,-1.1052030067354153,0.04874331328901569,-0.0206870278630492,-0.20720342703809655,33.0,188.0,58.0,5.696969696969697,37.0353327400652,251.0,0.42424242424242425,1,0,1,0,-1,1
KS11,1999-07-27,881.72998,931.01001,880.179993,928.849976,928.849976,390100.0,928.849976,0.06404790005258576,0.06404790005258576,0.03412675769850453,1.810048912258804,0.05472360264129457,0.05344039226158559,0.3450699508873941,10.0,128.0,51.0,12.8,18.32201774974226,45.0,0.6,1,0,1,0,-1,1
KS11,1999-07-28,923.940002,972.960022,919.650024,944.460022,944.460022,394200.0,944.460022,0.016805777470354277,0.016805777470354277,0.03398705137705193,0.3790746545492808,0.0564449492389419,0.02220925596421999,0.3349751789037412,21.0,1315.0,650.0,62.61904761904762,40.040076312105676,299.0,7.285714285714286,1,1,1,1,-1,1
KS11,1999-07-29,958.609985,998.710022,956.51001,998.710022,998.710022,390700.0,998.710022,0.05744022905820789,0.05744022905820789,0.03506277007541121,1.5041614334494593,0.04225451940042714,0.04183144096918616,0.1764048109056175,11.0,207.0,70.0,18.818181818181817,22.476854693632493,127.0,0.0,1,0,1,1,-1,1
KS11,1999-07-30,997.48999,1010.890015,957.280029,969.719971,969.719971,405400.0,969.719971,-0.029027495831017047,0.029027495831017047,0.03576437609215812,-0.882046220466684,0.055283986721152034,-0.027839897420925543,0.4205676403858241,17.0,187.0,90.0,11.0,30.41292744691488,33.0,0.23529411764705882,1,0,1,1,-1,1
KS11,1999-08-02,967.700012,982.320007,939.599976,959.809998,959.809998,352400.0,959.809998,-0.010219417250714735,0.010219417250714735,0.03519633391702385,-0.302612648902951,0.044508841425925705,-0.008153367678164361,-0.8584139620883892,39.0,888.0,244.0,22.76923076923077,76.23410388245776,1762.0,7.358974358974359,1,1,1,1,-1,1
KS11,1999-08-05,967.960022,974.780029,933.869995,939.070007,939.070007,285800.0,939.070007,-0.037295611822699914,0.037295611822699914,0.035482424462928715,-0.9807613449894106,0.043564413403738914,-0.029846289457603186,-2.080826303916085,8.0,25.0,9.0,3.125,9.639522006701663,9.0,0.0,1,0,1,1,-1,1
KS11,1999-08-06,944.349976,959.780029,924.119995,938.26001,938.26001,236900.0,938.26001,-0.0008625523059646589,0.0008625523059646589,0.03471484688391549,0.08983717859608407,0.038006558544469986,-0.006448844342428409,-2.5282468361902315,7.0,531.0,261.0,75.85714285714286,15.636498677852458,1.0,0.0,1,0,1,1,-1,1
KS11,1999-08-09,938.73999,963.299988,931.099976,948.969971,948.969971,294600.0,948.969971,0.011414704757586325,0.011414704757586325,0.034574003878868345,0.39548135073299345,0.03393153944172594,0.010897566002274978,-1.3908154094442338,45.0,197.0,25.0,4.377777777777778,55.34900532178451,497.0,0.24444444444444444,1,0,1,0,-1,1
KS11,1999-08-10,949.77002,968.849976,944.700012,968.659973,968.659973,291200.0,968.659973,0.020748814611331934,0.020748814611331934,0.0347647929313133,0.6079739128858532,0.024931311990941483,0.01988897585965073,-1.3175589592623056,5.0,78.0,31.0,15.6,12.284514071836737,63.0,1.4,1,0,1,0,-1,1
KS11,1999-08-11,965.72998,973.909973,941.559998,944.080017,944.080017,291800.0,944.080017,-0.025375215953101105,0.025375215953101105,0.034363716215225285,-0.7400856959573402,0.03426613678658139,-0.02241823641014019,-1.1965129748488381,12.0,19.0,9.0,1.5833333333333333,7.272398392570047,646.0,0.5,1,0,1,0,-1,1
KS11,1999-08-13,940.619995,942.530029,908.48999,917.469971,917.469971,270200.0,917.469971,-0.033580877238048146,0.033580877238048146,0.033000268515850154,-0.8719926761388204,0.037102074265055136,-0.024611452151833142,-1.3167500472869966,8.0,13.0,4.0,1.625,6.173786103901937,90.0,0.0,1,0,1,0,-1,1
KS11,1999-08-16,904.219971,924.799988,895.109985,907.280029,907.280029,219600.0,907.280029,-0.011106567323280747,0.011106567323280747,0.03296574163419806,-0.16872640287435997,0.03272418884026811,0.0033841964324409137,-1.8697608805441064,34.0,103.0,20.0,3.0294117647058822,38.73708374663102,288.0,0.7352941176470589,1,0,1,0,-1,1
KS11,1999-08-17,911.450012,925.630005,872.570007,873.700012,873.700012,270900.0,873.700012,-0.03701174491519643,0.03701174491519643,0.033429647490779896,-0.9240879770026718,0.06073022464374185,-0.0414175209863292,-0.9566166216441638,13.0,168.0,50.0,12.923076923076923,27.094665586487142,46.0,0.7692307692307693,1,0,1,0,-1,1
KS11,1999-08-18,861.859985,878.679993,841.27002,868.940002,868.940002,326400.0,868.940002,-0.005448105682296811,0.005448105682296811,0.03280800082441446,-0.022112898672183332,0.043052423543507114,0.008214811133156388,-0.027322046227939805,10.0,28.0,6.0,2.8,12.380614015005166,4.0,0.0,1,0,1,0,-1,1
KS11,1999-08-23,889.890015,919.070007,883.549988,917.580017,917.580017,306400.0,917.580017,0.04461571890705063,0.04461571890705063,0.029028749192048005,1.4373138856074823,0.03871054114292034,0.031116207096671438,-0.10113733156799402,31.0,258.0,140.0,8.32258064516129,42.20296844788352,51.0,0.1935483870967742,1,0,1,0,-1,1
KS11,1999-08-25,933.429993,972.080017,933.429993,963.0,963.0,380400.0,963.0,0.03280748585472271,0.03280748585472271,0.026255103559171357,1.2001247392781,0.040135019730010414,0.03167886956895763,1.3228761113820848,11.0,282.0,200.0,25.636363636363637,18.3370556271068,51.0,0.8181818181818182,1,0,1,0,-1,1
KS11,1999-09-01,944.5,947.469971,905.52002,905.52002,905.52002,316100.0,905.52002,-0.034503331798826364,0.034503331798826364,0.022950435859357046,-1.35253650753035,0.04632691721161498,-0.0412704923239809,0.5362425669526412,25.0,215.0,60.0,8.6,40.878742373113234,35.0,9.4,1,0,1,0,-1,1
KS11,1999-09-02,886.619995,912.429993,877.909973,898.969971,898.969971,305800.0,898.969971,-0.007233466798448052,0.007233466798448052,0.02156026246178704,-0.2446419482924597,0.038399525138309576,0.013929277559322321,0.25999369998456034,5.0,33.0,25.0,6.6,6.8416154764775925,13.0,0.2,1,0,1,0,-1,1
KS11,1999-09-16,948.48999,949.619995,916.099976,916.159973,916.159973,246100.0,916.159973,-0.03834408771301456,0.03834408771301456,0.02177560113986612,-1.8869301053633234,0.03658751745095073,-0.03408577564429541,-1.3780226529167037,15.0,71.0,39.0,4.733333333333333,17.818160795292364,1.0,0.26666666666666666,1,0,1,1,-1,1
KS11,1999-09-17,902.530029,931.179993,893.080017,925.200012,925.200012,222800.0,925.200012,0.009867314951992556,0.009867314951992556,0.02179976646859122,0.32306802008881264,0.04118025886925731,0.02511825897374103,-1.8297220447172031,9.0,96.0,46.0,10.666666666666666,16.11297858105884,20.0,0.1111111111111111,1,0,1,0,-1,1
KS11,1999-09-27,941.700012,941.700012,903.789978,903.789978,903.789978,219400.0,903.789978,-0.04012450345606644,0.04012450345606644,0.0209023479706873,-1.785789468426157,0.041945623344807656,-0.040257017645657624,-1.8278461158176753,71.0,3110.0,2521.0,43.80281690140845,109.207232373239,45.0,0.647887323943662,1,1,1,1,-1,1
KS11,1999-09-30,859.669983,879.0,836.179993,836.179993,836.179993,231400.0,836.179993,-0.03763466970332685,0.03763466970332685,0.02313947145944257,-1.3901963336685368,0.05120907861759858,-0.027324427355282024,-1.1399479160219024,10.0,60.0,30.0,6.0,13.008970690049239,31.0,0.0,1,0,1,0,-1,1
KS11,1999-10-01,838.650024,847.289978,800.969971,839.349976,839.349976,262900.0,839.349976,0.0037910294751575258,0.0037910294751575258,0.02217453579224429,0.3311263332695557,0.05518557017269759,0.0008346175162095259,-0.1506325831352433,19.0,700.0,564.0,36.8421052631579,33.27465905129026,66.0,24.31578947368421,1,1,1,1,-1,1
KS11,1999-10-04,840.140015,853.02002,818.280029,818.369995,818.369995,233700.0,818.369995,-0.02499551033525016,0.02499551033525016,0.022679695728146265,-0.9063554093107469,0.04245022570750536,-0.025912371284921992,-0.9494758278566934,49.0,277.0,37.0,5.653061224489796,71.56420646308925,420.0,0.9387755102040817,1,0,1,1,-1,1
KS11,1999-10-05,825.169983,838.960022,788.219971,791.549988,791.549988,284900.0,791.549988,-0.032772471087481714,0.032772471087481714,0.023134002343175964,-1.1258854641610523,0.06410214360334245,-0.04074311437962234,0.7454913203555545,8.0,58.0,19.0,7.25,13.74937075545973,4.0,0.0,1,0,1,1,-1,1
KS11,1999-10-06,799.340027,837.440002,792.049988,835.309998,835.309998,278000.0,835.309998,0.055283950051680186,0.055283950051680186,0.02532554402391481,2.4100558133337135,0.05433912452703585,0.04499958689044855,0.5450860314416766,2.0,12.0,10.0,6.0,3.4965075614664807,0.0,0.0,1,0,1,0,-1,1
KS11,1999-10-08,846.619995,853.159973,833.640015,839.409973,839.409973,311800.0,839.409973,-0.01379316297828126,0.01379316297828126,0.02596542914504977,-0.3324724237718017,0.023254379418720685,-0.008516243465286902,1.262619997867243,7.0,86.0,40.0,12.285714285714286,13.309174839471135,11.0,0.2857142857142857,1,0,1,0,-1,1
KS11,1999-10-14,851.169983,873.690002,841.799988,866.02002,866.02002,334600.0,866.02002,0.012273237042424778,0.012273237042424778,0.025915417698203894,0.6765507464272373,0.03682364525475989,0.017446617357980823,1.7360208513276274,11.0,138.0,74.0,12.545454545454545,19.789625466737142,45.0,0.18181818181818182,1,0,1,0,-1,1
KS11,1999-10-19,835.01001,839.549988,805.780029,811.440002,811.440002,252600.0,811.440002,-0.017924354614220817,0.017924354614220817,0.025975982273904845,-0.4506457596724642,0.04161732095628183,-0.02822721610247513,-0.5855643270319637,17.0,88.0,26.0,5.176470588235294,25.08040681639839,4.0,0.11764705882352941,1,0,1,0,-1,1
KS11,1999-10-21,838.070007,848.440002,813.77002,818.51001,818.51001,339700.0,818.51001,-0.014662499814220853,0.014662499814220853,0.025674692542376244,-0.27917490740554757,0.04235743189017323,-0.023339335421414344,1.456286789304711,7.0,70.0,60.0,10.0,9.591512787515303,80.0,0.14285714285714285,1,0,1,0,-1,1
KS11,1999-10-26,784.929993,803.799988,778.900024,797.01001,797.01001,227700.0,797.01001,-0.002290842894881573,0.002290842894881573,0.024838282408561303,0.14152461851862091,0.031241720539996676,0.015389929175505463,-1.3802270149811358,4.0,27.0,18.0,6.75,6.682108597449808,2.0,0.25,1,0,1,0,-1,1
KS11,1999-10-28,790.909973,823.659973,790.909973,820.950012,820.950012,242600.0,820.950012,0.03469792744052924,0.03469792744052924,0.024001355312631884,1.4726076030247914,0.039892806530588125,0.03798161614533084,-0.9567755574484629,7.0,112.0,47.0,16.0,16.155715082744628,17.0,0.14285714285714285,1,0,1,0,-1,1
KS11,1999-11-01,863.5,876.549988,857.090027,876.549988,876.549988,348200.0,876.549988,0.05163702593085828,0.05163702593085828,0.026089010883243325,1.8351264598922112,0.022200628904691766,0.015112898668210752,1.4748983465549494,24.0,191.0,61.0,7.958333333333333,32.07337977281578,31.0,7.583333333333333,1,0,1,0,-1,1
KS11,1999-11-04,895.359985,911.820007,895.359985,911.820007,911.820007,418900.0,911.820007,0.0278081297780588,0.0278081297780588,0.02233728787769332,1.0799774143300807,0.01805183245995608,0.018383691784036985,1.904583603378427,4.0,111.0,100.0,27.75,8.016317898503416,1.0,0.5,1,0,1,0,-1,1
KS11,1999-11-11,943.460022,968.570007,938.75,947.419983,947.419983,465900.0,947.419983,0.00922490616105387,0.00922490616105387,0.022879513930092677,0.19563900067708784,0.031474960983591614,0.004197274826341313,1.7623305427614642,9.0,62.0,22.0,6.888888888888889,12.37150233465391,5.0,3.2222222222222223,1,0,1,0,-1,1
KS11,1999-11-12,961.429993,983.469971,957.070007,969.26001,969.26001,538900.0,969.26001,0.023052107187821358,0.023052107187821358,0.023135266867775194,0.7328636916751858,0.027237236373756878,0.008144136397874991,2.2153854983803583,2.0,15.0,9.0,7.5,4.248495242049359,2.0,0.0,1,0,1,0,-1,1
KS11,1999-11-15,990.0,1003.609985,965.98999,974.72998,974.72998,471500.0,974.72998,0.005643449583770499,0.005643449583770499,0.020164345990911835,-0.1410658672776494,0.03859529897705621,-0.015424262626262671,1.299265135106272,22.0,176.0,64.0,8.0,32.2546973367176,65.0,0.36363636363636365,1,0,1,0,-1,1
KS11,1999-11-16,973.01001,1007.719971,965.320007,1007.719971,1007.719971,464300.0,1007.719971,0.033845261433325335,0.033845261433325335,0.01991666167146334,1.143205144891637,0.04207514510000711,0.035672768669666635,1.1039639265785641,8.0,78.0,47.0,9.75,13.494974660641414,43.0,0.625,1,0,1,0,-1,1
KS11,1999-11-17,1014.440002,1024.089966,967.630005,967.640015,967.640015,492000.0,967.640015,-0.03977291028600649,0.03977291028600649,0.02266567077377291,-2.103380646483766,0.05834810479597624,-0.04613381462455391,1.262360708089875,5.0,54.0,31.0,10.8,10.019669306825538,0.0,0.2,1,0,1,0,-1,1
KS11,1999-11-30,965.450012,1009.190002,964.440002,996.659973,996.659973,339000.0,996.659973,0.033600857304037834,0.033600857304037834,0.020413320317947594,1.3588256335993367,0.044899967102421195,0.03232685339694213,-0.6759089709418057,6.0,24.0,12.0,4.0,8.045588280803528,3.0,0.3333333333333333,1,0,1,0,-1,1
KS11,1999-12-02,1008.549988,1013.840027,959.840027,967.900024,967.900024,305600.0,967.900024,-0.03128623027816191,0.03128623027816191,0.021274866014906663,-1.6211539993507262,0.05579088610498888,-0.04030535370944842,-0.9196308781084085,9.0,95.0,31.0,10.555555555555555,18.508216783282634,0.0,0.5555555555555556,1,0,1,0,-1,1
KS11,1999-12-06,978.359985,999.77002,971.599976,998.109985,998.109985,258400.0,998.109985,0.032609438458441886,0.032609438458441886,0.022162886741350876,1.2458686832878587,0.028223386624070368,0.020186843598269198,-1.227864515607489,23.0,133.0,37.0,5.782608695652174,31.709582752802632,36.0,1.434782608695652,1,0,1,0,-1,1
KS11,1999-12-15,998.76001,999.23999,950.02002,963.580017,963.580017,356400.0,963.580017,-0.038957150538221796,0.038957150538221796,0.020772527315447837,-1.8751402339288554,0.05108031417384613,-0.03522366999856148,0.7361101798629194,12.0,231.0,105.0,19.25,22.802804653894853,127.0,1.5,1,0,1,0,-1,1
KS11,1999-12-23,964.690002,1003.01001,959.26001,974.159973,974.159973,294800.0,974.159973,0.006540359245749805,0.006540359245749805,0.020703007594885216,0.30249867594599533,0.04491048822840517,0.009816594947979968,-0.3396369510414365,7.0,91.0,43.0,13.0,13.918788907417776,16.0,0.0,1,0,1,0,-1,1
KS11,1999-12-27,1016.140015,1022.580017,997.47998,1005.72998,1005.72998,233600.0,1005.72998,0.014218987857270493,0.014218987857270493,0.020162384446573988,0.5911277092158697,0.02495703369606228,-0.010244685620416192,-1.550913828338442,24.0,226.0,70.0,9.416666666666666,40.264121081922724,118.0,0.4166666666666667,1,0,1,0,-1,1
KS11,2000-01-04,1028.329956,1066.180054,1016.590027,1059.040039,1059.040039,195900.0,1059.040039,0.03012449991413324,0.03012449991413324,0.020393061643555043,1.3246004471562256,0.04682545057203448,0.029864036169340125,-1.9361450490363956,105.0,50474.0,48183.0,480.7047619047619,189.39471609907568,2230.0,76.64761904761905,1,1,1,1,-1,1
KS11,2000-01-05,1006.869995,1026.52002,984.049988,986.309998,986.309998,257700.0,986.309998,-0.06867544032487716,0.06867544032487716,0.024922987832322087,-2.805354704465339,0.043059516872098004,-0.02041971366919129,-0.6747125319735748,13.0,48.0,14.0,3.6923076923076925,15.78799030261931,1.0,0.07692307692307693,1,0,1,1,-1,1
KS11,2000-01-06,1013.950012,1014.900024,953.5,960.789978,960.789978,203500.0,960.789978,-0.02587423837510361,0.02587423837510361,0.025649931152786933,-1.0093820238943176,0.06390577067405676,-0.0524286536524051,-1.5673576918670094,13.0,180.0,130.0,13.846153846153847,19.341431785838143,0.0,0.6153846153846154,1,0,1,1,-1,1
KS11,2000-01-07,949.169983,970.159973,930.840027,948.650024,948.650024,215700.0,948.650024,-0.01263538783498841,0.01263538783498841,0.02459766989821979,-0.42237690024920566,0.041448316033564,-0.0005478038805615829,-1.259825398937379,9.0,29.0,13.0,3.2222222222222223,11.010068010853415,2.0,0.3333333333333333,1,0,1,0,-1,1
KS11,2000-01-10,979.669983,994.940002,974.820007,987.23999,987.23999,240200.0,987.23999,0.04067882256228139,0.04067882256228139,0.026404136113908936,1.552084597559134,0.020380044572546153,0.007727099055151955,-0.778300643249057,35.0,549.0,400.0,15.685714285714285,51.29851654704583,19.0,0.2857142857142857,1,0,1,0,-1,1
KS11,2000-01-12,957.97998,968.679993,949.200012,955.01001,955.01001,227100.0,955.01001,-0.026820749945530298,0.026820749945530298,0.02693859398750596,-0.9596420656378508,0.020397672062096976,-0.003100242240970411,-0.8875999548263581,13.0,30.0,8.0,2.3076923076923075,12.173218820659095,39.0,0.23076923076923078,1,0,1,0,-1,1
KS11,2000-01-14,958.820007,970.590027,937.75,948.030029,948.030029,225000.0,948.030029,-0.003175394603968984,0.003175394603968984,0.02529588308944167,-0.005656177380036154,0.034640281420874657,-0.01125339262971806,-0.777341282616505,15.0,29.0,10.0,1.9333333333333333,13.606033197413879,7.0,0.06666666666666667,1,0,1,0,-1,1
KS11,2000-01-17,962.669983,986.090027,959.359985,983.27002,983.27002,212100.0,983.27002,0.037171808826743424,0.037171808826743424,0.026751746567140484,1.4130833513011076,0.027184843894660707,0.02139885668378635,-1.0462350759686005,45.0,319.0,36.0,7.088888888888889,70.8570309642521,159.0,0.5111111111111111,1,0,1,0,-1,1
